1,1,1,1,1,1,1,1,1,1,1,1,avgLMP1,avgLMP2,avgLMP3,avgLMP4,avgLMP5,avgLMP6,avgMW1,avgMW2,avgMW3,avgMW4,avgMW5,avgMW6
,,,,,,,,,,,,16.90343814,21.36864356,22.28237941,21.32904096,31.37559769,17.37926867,101.5598199,94.13090264,57.55226224,0.836414739,649.9457477,186.7913045
,,,,,,,,,,,,16.58528151,20.69060353,21.3999006,20.12687093,20.2704205,21.37169545,96.99010069,142.147413,57.39864479,0.373690579,505.4453605,228.6633719
,,,,,,,,,,,,17.02968281,22.41102108,26.42174293,24.68980654,17.50922434,23.94421867,92.60800317,88.66935953,50.22250726,0.350681416,603.4373535,213.1309822
,,,,,,,,,,,,18.68060125,24.67362945,53.97272736,20.70031325,20.58586099,16.98910555,105.7898484,102.1220056,87.1134353,0.33067579,569.9296239,192.9101611
,,,,,,,,,,,,16.41987014,22.83860641,23.70944863,22.11384525,20.92987078,19.99636173,104.5992083,101.4763723,61.53671214,0.399090415,496.0551432,196.9492835
,,,,,,,,,,,,15.42114921,21.25264658,22.00994439,21.93985103,17.1686277,51.5235553,109.4589369,93.78077566,62.80971298,0.686768058,436.1738139,226.9042099
,,,,,,,,,,,,17.72996251,21.1745683,26.48488491,20.8622392,17.71435448,15.48346272,124.6295701,83.94648872,137.7847741,0.282908035,557.8716949,219.5681168
,,,,,,,,,,,,15.74474584,24.93586366,23.18695446,22.01377645,19.57730625,20.73832899,134.9656543,92.22804918,56.98373409,0.440215037,509.7038645,225.1876056
,,,,,,,,,,,,16.17687207,29.78454355,20.81167669,19.48375206,14.58353633,21.0939266,126.3561118,88.89412855,65.39357925,0.37211808,493.736614,203.4627657
,,,,,,,,,,,,18.88482344,25.01547,22.82179269,21.25248063,18.80517381,16.1170925,118.5399114,83.7502172,64.07637546,0.543184604,534.5498187,200.331926
,,,,,,,,,,,,15.17522187,27.28519878,29.0430058,56.01073572,20.44890533,29.47471445,110.9697846,101.3202375,54.08235371,0.222123789,500.7888078,210.7536297
,,,,,,,,,,,,15.56272994,22.46419606,19.63994357,19.42333702,18.46619898,31.27436145,94.02261042,85.76529533,52.75644709,0.454934306,547.9592993,231.4321694
,,,,,,,,,,,,17.26762121,23.53318769,20.13358595,21.4570232,20.95254477,18.30255185,105.3943076,82.35417701,58.8307185,0.547206149,721.0704983,284.0180113
,,,,,,,,,,,,15.75688418,21.35644138,25.05002652,21.10013724,18.37428963,18.37108699,157.605217,86.81661301,71.13597227,0.425811664,532.8942497,195.955117
,,,,,,,,,,,,15.29415887,21.2960223,22.25971586,19.94151433,24.36331206,18.05410192,104.689719,112.8379404,54.22899557,0.581967703,1013.872804,239.0237096
,,,,,,,,,,,,23.73309412,24.51040135,20.92333419,20.26890952,33.66020503,21.80830335,106.7740074,127.4259996,55.66137918,0.285666453,410.3236357,267.2698211
,,,,,,,,,,,,20.60860668,22.69098044,24.13026828,21.37439122,24.51222897,18.20714953,91.76289559,85.70694179,67.86500436,0.379953576,561.7788977,348.7731613
,,,,,,,,,,,,22.04840297,25.56647624,22.94643667,20.14174262,15.08431626,19.17382056,112.6760922,84.44400316,67.55838549,0.552444891,652.0455015,244.9681623
,,,,,,,,,,,,15.33424582,21.79198438,33.1531503,24.71035742,14.66672117,23.42756253,89.68213004,94.44357069,58.55403182,0.704794803,578.2932211,206.7404803
,,,,,,,,,,,,16.10936489,23.07699374,19.77593776,23.36982267,29.94925843,19.41926293,94.81803077,98.78526435,66.03672545,0.498421035,447.660309,226.8267156
,,,,,,,,,,,,17.88746654,20.84663965,20.28042,22.45164297,17.10486427,17.48373677,97.13195027,128.5084861,65.4139392,1.130332777,507.4023389,403.4140311
,,,,,,,,,,,,14.14844091,25.70591289,20.71458352,19.15889616,17.10761628,16.47599125,107.0046545,92.40173572,65.92618079,0.2585826,492.7256035,228.1940551
,,,,,,,,,,,,15.2557443,18.57719866,19.62421019,20.71684025,22.10181639,17.08941847,184.1038559,86.93410431,56.80955539,0.480904634,539.7515866,192.3846352
,,,,,,,,,,,,16.06451208,26.50629157,36.31111308,23.08776223,18.78481591,18.009625,103.4691722,136.8206776,53.57620001,0.549677043,474.3065234,265.5434238
,,,,,,,,,,,,18.64953658,22.01744682,23.6627035,22.62908799,16.24108167,18.03502761,93.75514627,88.153873,60.49260219,0.502393217,504.2304245,226.5686331
,,,,,,,,,,,,15.91525978,21.13778547,21.88758833,21.26579481,23.91791017,19.38524499,100.794634,101.0400237,93.28428477,0.320942492,756.816862,201.3524595
,,,,,,,,,,,,14.75311036,20.10147201,20.40163712,29.8934546,9.457659257,21.26201706,103.363184,92.69914101,59.80142856,0.396550322,499.2329696,210.8241059
,,,,,,,,,,,,17.41300913,27.45432501,19.88136828,24.16599522,21.02506749,19.35538972,113.510446,88.60252805,62.58246398,0.429457743,595.708186,200.9569793
,,,,,,,,,,,,14.9896988,21.27830095,24.19355955,24.53678639,18.78022529,21.10847554,100.4081282,90.07137053,107.4207041,0.582206634,501.7536003,222.826447
,,,,,,,,,,,,15.30217142,24.84537303,21.29135267,22.91031333,17.16946885,17.03974764,100.0767208,108.4459633,51.8094829,0.428628611,804.564144,262.6791044
,,,,,,,,,,,,18.11610344,24.32558341,20.99684467,18.05291948,16.67379767,20.55686961,107.0752642,90.69629087,64.64646549,0.485170711,560.5506277,230.8207498
,,,,,,,,,,,,15.13007605,22.5935592,26.34390596,29.5159633,20.76208581,15.65071377,105.6311606,124.1568702,57.19173745,0.591953033,533.5623719,209.5389625
,,,,,,,,,,,,15.61662376,20.76882787,26.89744766,23.59342199,17.13629766,21.62105428,125.8884417,85.47527177,62.17410957,0.313990601,503.5795209,226.8436882
,,,,,,,,,,,,16.13517604,23.83653627,22.87249421,22.34983864,7.480262186,15.58066457,114.6470975,88.73212423,58.3224345,0.319964638,515.5444021,252.630569
,,,,,,,,,,,,16.02905983,14.99960076,19.12247524,24.09082619,22.54003762,17.70440786,89.77950289,95.1054798,60.43272133,0.636314365,683.4654252,196.0694636
,,,,,,,,,,,,21.83038431,23.16266157,22.12656264,21.13846877,15.10879971,17.22394992,117.9293721,89.53488001,52.27077558,0.732402731,631.0168337,219.6797971
,,,,,,,,,,,,16.59607746,26.31479207,37.67993972,19.92489399,23.31849755,19.15400047,117.1518962,112.0231806,56.21136685,0.599396725,624.7607906,232.8623871
,,,,,,,,,,,,18.834483,22.77675654,25.49572033,18.16985928,19.18083656,17.83423355,120.1922276,101.4907021,68.1756391,0.675350872,502.2169237,240.8698196
,,,,,,,,,,,,15.63650221,24.63635492,20.385977,22.29614409,19.29483215,19.37633078,94.52391683,82.32816917,61.41923185,0.464293158,575.387252,188.5929872
,,,,,,,,,,,,18.63426438,23.06315568,18.67601564,20.81242482,20.76445642,35.91000938,98.99936632,114.2134849,55.99915875,0.150661815,692.0579678,211.3300398
,,,,,,,,,,,,13.824501,22.59571621,22.69692846,21.54671148,23.85705249,21.6056746,121.0189925,86.71147644,59.96885,0.324158781,641.8929797,212.7794564
,,,,,,,,,,,,15.46025249,23.65783976,21.2373471,21.32022011,20.69786184,17.08733607,103.808296,100.2582978,52.43430569,0.360657495,605.561904,223.9452134
,,,,,,,,,,,,17.91284691,23.52502115,30.5787145,22.65179638,18.75394085,18.69963583,111.7799515,83.22694065,68.61086047,0.423333095,510.8038872,219.5659252
,,,,,,,,,,,,16.75809041,25.02469094,28.48610078,17.74725003,21.52488403,18.25536082,107.6563982,104.2464103,52.66985996,0.522911616,449.1124482,228.5491085
,,,,,,,,,,,,16.56341701,25.48924084,22.18983646,25.84100937,26.29596733,17.46459073,109.5478579,117.344942,67.39047178,0.204156973,459.7367982,237.9692248
,,,,,,,,,,,,21.0654035,26.44371684,23.44902399,26.17931897,15.80997078,18.66518975,103.6870374,99.89366072,65.75058351,0.444351686,881.360683,204.2304379
,,,,,,,,,,,,16.94206866,20.56665303,18.94277851,21.08306526,16.84813424,23.22083846,85.01070097,95.85095638,64.10802924,0.581671702,606.0615559,253.6647487
,,,,,,,,,,,,11.76976955,26.60332905,20.70997933,19.37002737,14.6051045,18.32042114,96.34060437,131.4175265,69.37753352,0.258071235,657.6141253,234.07017
,,,,,,,,,,,,14.6531853,20.68853997,21.06285168,22.09520984,16.34883473,18.02575381,89.26187482,99.12296546,72.41378103,0.526644846,509.8702548,246.0833391
,,,,,,,,,,,,19.19109331,24.94620361,24.19955941,25.60572726,36.34639773,18.2949382,119.2677545,85.50602016,59.60590598,0.291605361,569.7386882,221.4157371
,,,,,,,,,,,,15.80865459,28.77474938,20.49664996,17.9954847,15.92593611,22.81013863,207.4042362,89.72616309,62.25806015,0.332130813,503.5917601,211.6886821
,,,,,,,,,,,,17.89935412,20.76917885,26.70965316,22.91996175,22.73474601,18.08731638,100.2123042,86.54869562,68.52291208,0.915235484,467.8313191,218.151674
,,,,,,,,,,,,19.24658412,20.19780337,21.87437428,28.82517094,29.31234284,19.61597538,90.71952294,90.19607394,54.68574244,0.370691494,490.2483831,207.2790884
,,,,,,,,,,,,11.88582305,20.49953857,16.99676652,19.90876982,26.54725876,17.67227149,119.243101,89.59007711,50.57196058,0.41500661,592.6397428,209.4163109
,,,,,,,,,,,,19.5653115,20.26582061,22.48485855,18.96103273,17.09606518,17.36662689,122.7412653,86.13459369,78.35000518,0.533635137,495.8634613,211.044227
,,,,,,,,,,,,16.25227349,20.43214349,26.70483278,20.68768297,19.62466555,25.93827934,88.91895204,90.72008802,67.28430073,0.448792051,521.8421152,207.4743983
,,,,,,,,,,,,15.10044743,20.05385259,23.30071533,26.78118206,17.67493612,19.41353073,107.9613673,78.36980732,63.41763482,0.355451018,541.1878029,201.6735491
,,,,,,,,,,,,14.6809185,21.87108445,20.61523505,19.71216677,17.28497511,20.05889978,108.9623137,82.96500157,68.50722978,0.398821174,842.5607794,303.4044865
,,,,,,,,,,,,16.74936436,20.9628755,20.29843839,20.19966836,17.60534876,18.33418954,101.6637895,100.4022657,53.32920266,0.472600772,615.2536161,239.0626275
,,,,,,,,,,,,16.08347692,20.76649,26.56655552,20.63921153,19.62625876,17.10555094,142.3124113,91.95522678,61.96673903,0.547721274,531.9564983,285.8488047
,,,,,,,,,,,,18.86370331,22.18162163,23.88807082,20.94719496,18.35266605,22.02896548,93.6237277,94.4076342,62.59207394,0.318057901,511.1490762,183.5591372
,,,,,,,,,,,,17.04638469,21.59761647,20.62739827,22.37131408,18.54206359,22.31009146,107.9904122,79.92510716,58.19040224,0.658280494,693.6848344,252.0296648
,,,,,,,,,,,,16.48104785,20.83740428,19.09245506,20.25926658,17.94458733,17.96826637,107.6344784,81.89933025,55.0095759,0.521998319,524.9279654,234.9977107
,,,,,,,,,,,,14.53131676,29.61926775,27.85391697,20.16435658,14.94668067,17.55988221,94.87501835,85.93612509,55.92136232,0.297051169,549.1877749,199.0927013
,,,,,,,,,,,,15.35531333,25.14119632,21.23553546,18.84908004,21.46794542,18.50852462,107.5344448,91.32137395,53.53675179,0.252780575,720.4585546,243.7355592
,,,,,,,,,,,,20.65877198,20.31374374,25.79581963,19.4955861,25.48799777,26.07167075,85.85727415,642.5476162,89.32671788,0.316077316,550.6647935,208.2653211
,,,,,,,,,,,,17.69667868,21.79635119,23.94377533,24.86991961,17.35425008,25.71651802,110.7493206,111.3192054,56.11851472,0.550339213,458.0400629,216.2118439
,,,,,,,,,,,,14.73957675,23.67912935,19.29799747,20.60359937,16.90431296,18.45109228,117.2996527,112.3430671,63.50109195,0.560609517,482.0724393,202.4258258
,,,,,,,,,,,,16.96189013,22.17567403,25.02081499,21.31897289,21.39391809,25.36715074,114.2943628,101.2593847,59.66086554,0.969925428,614.7904188,213.2645541
,,,,,,,,,,,,16.79227183,24.34115868,20.04009653,25.26493073,17.75461699,19.31087053,92.8639023,103.5685438,55.54760137,0.573237916,546.8529242,249.8904867
,,,,,,,,,,,,20.63337751,17.2538861,22.00730828,20.25475039,17.42559622,21.73354509,96.97127451,95.604165,62.27941834,0.782696338,479.285595,199.3636934
,,,,,,,,,,,,15.07145258,23.78796301,21.29989951,17.88421877,18.71964713,14.68569191,107.7857257,84.67149813,62.04513516,0.327017949,527.2368857,208.1032511
,,,,,,,,,,,,15.701424,21.11003196,26.49306776,24.52770176,20.13011306,19.9056448,103.6758984,90.92052662,56.78771737,0.326230802,663.0376737,183.2719142
,,,,,,,,,,,,15.55667638,24.03040809,25.8376401,14.88592794,19.09260236,18.90550416,94.38833914,85.16661828,49.32360009,0.636068056,683.9360317,208.483499
,,,,,,,,,,,,15.44487025,20.31774018,23.26395546,22.15608596,18.64581028,19.47876511,100.9438224,116.7823261,56.65612331,0.351383976,749.4042299,244.5246605
,,,,,,,,,,,,16.52837128,41.42805078,20.93928594,20.427763,15.81882756,24.45263379,113.0393412,107.4267904,61.09375836,0.466811424,526.4171595,197.4179574
,,,,,,,,,,,,16.59382288,22.96885531,23.37864504,29.32257831,23.94667029,20.05813411,124.0712101,84.58001567,84.86107371,0.490423226,537.6041501,237.9701076
,,,,,,,,,,,,15.99431074,22.88975829,18.53253232,19.0887455,17.66189071,15.62539309,91.01115009,132.8542186,54.67644901,0.582302582,690.410684,285.9351005
,,,,,,,,,,,,15.86041867,27.76230064,22.02400237,21.23481724,20.02913161,19.84277557,95.41122753,109.9939052,61.47287259,0.541845826,571.4698804,189.9802358
,,,,,,,,,,,,16.41111852,20.42040879,20.20659353,18.99264822,17.10980514,19.02473273,108.6187005,87.2028098,65.12656208,0.273529635,474.4257836,222.4125724
,,,,,,,,,,,,18.16208746,20.18600149,20.15345923,22.33320449,17.01249975,18.44735285,93.23722885,110.1401285,69.56303186,0.467733648,582.8342601,227.320156
,,,,,,,,,,,,14.77431521,25.17398624,20.81504087,19.6760073,15.66915428,20.65244979,92.20892378,89.85958124,56.14737878,0.590918942,473.2775135,228.078664
,,,,,,,,,,,,25.41387342,21.15946308,32.67424368,20.55168876,18.88167752,15.19416641,103.9494072,77.63184867,50.85528657,0.489085752,523.4497722,186.7211359
,,,,,,,,,,,,14.33909488,30.75262586,21.35347099,19.764617,18.41462058,15.57567327,119.8964401,102.3495664,51.27215051,0.640725137,602.0821125,208.6419597
,,,,,,,,,,,,19.42476063,25.16340536,24.33892587,22.57860381,18.49772919,17.16273168,100.8678224,113.185762,56.45922883,0.400029271,520.0309046,415.115011
,,,,,,,,,,,,13.72361434,23.26350083,22.08640914,22.35348242,15.43022122,23.42839067,109.110406,108.9649459,65.76711113,0.335564904,836.6687562,203.1403462
,,,,,,,,,,,,14.46069882,24.73175032,22.46265821,19.42589238,18.01948676,19.35726064,108.4755996,84.54794291,67.45129184,0.40642787,538.2960465,213.2480024
,,,,,,,,,,,,14.1931369,21.32110966,24.75562012,30.98255554,16.49905757,18.34960651,100.6571765,88.90147022,67.72308979,0.558874023,525.0158013,194.1745436
,,,,,,,,,,,,23.42797409,21.3433954,23.47004587,19.11052401,20.17406724,15.61200845,105.9260318,95.10879155,55.76498305,0.648556481,503.8352779,184.66206
,,,,,,,,,,,,15.39600433,25.06712656,22.30524284,19.0166038,18.80402855,21.8269336,99.0809083,85.45821467,52.41918701,0.987832494,503.9066916,236.5462377
,,,,,,,,,,,,12.01484416,20.30326155,22.08655301,18.00151994,25.07023497,21.24086689,101.1555467,100.3802405,76.33282854,0.356098235,664.2963088,199.0179618
,,,,,,,,,,,,15.2773578,25.78798934,21.55977275,21.42069884,19.94258101,18.31692596,125.5970678,90.25865805,60.22073812,0.306056452,493.2709097,216.5529954
,,,,,,,,,,,,19.27899103,23.00224754,18.49524027,19.24303767,16.09474118,17.35335968,131.342475,83.63238865,56.82806856,0.451521395,523.3816138,201.8984954
,,,,,,,,,,,,18.73653803,20.62433129,33.732147,26.21325333,18.06037985,23.54350472,99.5536435,92.85087497,59.49083506,0.747137171,534.3057328,237.7360027
,,,,,,,,,,,,18.62717506,21.38568075,21.62575048,28.61983922,27.87186139,18.30064095,122.1541236,85.25758714,63.2079765,0.454401073,502.5795628,194.5666679
,,,,,,,,,,,,16.1891174,23.02404899,21.24237904,22.90849922,18.2686758,19.00087538,113.0307929,87.63282934,59.42123453,0.417652828,556.1134598,220.6897219
,,,,,,,,,,,,18.76349996,27.68694949,28.01530398,18.06174012,17.87221422,20.71246585,125.9900426,89.03015786,63.30733262,0.356516324,500.2649647,188.6340702
,,,,,,,,,,,,29.91660855,19.92281762,20.23530191,20.59469024,17.78392643,18.87004463,110.2106715,112.961978,90.25993915,0.80285463,516.4650291,243.5960018
,,,,,,,,,,,,29.83288903,19.56502223,24.73197768,20.39310952,19.78503913,18.59536484,112.663078,96.34762767,53.17537214,0.298423601,516.6474154,195.3852994
,,,,,,,,,,,,15.1932149,23.45301948,23.96150103,25.36771476,17.44088978,19.87185279,89.75546888,96.59609183,57.98977755,0.286223413,504.2520386,188.4995201
,,,,,,,,,,,,17.26314429,20.87463832,21.20352364,20.57374215,18.79135691,20.36609286,100.4446595,83.71123377,53.24836565,0.538388979,518.6199659,210.7307949
,,,,,,,,,,,,15.17845658,30.68194773,24.63235328,24.03441526,17.72471411,17.14876392,119.8218305,92.63172535,81.21511475,0.918529649,703.516344,254.8500563
,,,,,,,,,,,,16.10883964,20.00883614,20.58200049,34.38820577,16.7415502,18.51486747,100.9309084,81.72289436,54.56793285,1.119892,474.6306197,206.1341491
,,,,,,,,,,,,19.69818998,26.75117079,30.83811551,20.17608848,17.80238619,20.493369,109.8766277,83.89418867,54.73907654,0.319972341,533.7688992,173.0077322
,,,,,,,,,,,,15.89117129,21.17073909,19.35128648,22.55933039,17.78939695,20.67411404,107.8894228,114.3251011,64.3406816,0.29531396,469.1059839,191.4935522
,,,,,,,,,,,,15.27484365,25.1036429,22.96853093,22.57217208,20.33429338,21.13211198,103.0035953,98.97820772,67.59022281,0.476254891,529.9380187,213.2379242
,,,,,,,,,,,,12.17152949,19.94541002,28.71217699,22.46764526,18.75014507,16.37470089,121.760786,93.461162,57.83652838,0.462140184,1270.59294,248.5652267
,,,,,,,,,,,,16.08504134,21.91019879,18.60077408,19.93605195,19.21146322,23.33676196,111.1480625,101.9209411,70.17515771,0.440103592,575.7717153,215.8382216
,,,,,,,,,,,,16.6780851,25.44592642,21.34533593,19.20124724,22.29165733,21.46710029,93.07681848,105.1795982,68.45076367,0.327184977,648.2562748,215.0423979
,,,,,,,,,,,,16.08068592,21.04063013,28.49783351,21.76701314,16.87777416,18.80801369,117.2356719,99.49359438,68.97116453,0.411435856,594.618222,204.8091187
,,,,,,,,,,,,14.23028587,20.58572395,21.24220536,22.71348271,19.52879759,19.29028206,96.16158015,87.2176312,67.9563782,0.453785315,567.8079864,203.9072059
,,,,,,,,,,,,17.75374674,22.28320514,19.83592463,53.96305604,20.18609145,21.42527333,93.59152319,100.9668675,78.29679953,0.483676971,520.0608526,232.7733914
,,,,,,,,,,,,16.74309409,20.6225031,18.5380096,22.51273024,22.77968014,16.99609533,103.135407,86.02076737,62.58476712,0.470960892,1098.216031,297.5719949
,,,,,,,,,,,,15.05821347,21.09944507,26.50530342,19.24249203,14.53023486,16.95857862,156.1548041,90.21021921,56.61854507,0.393317415,791.8457545,223.9830451
,,,,,,,,,,,,20.69154832,22.58864895,20.73856692,25.88518271,18.42659607,18.11121353,125.5256702,90.78245466,58.01918366,0.368213957,575.1052163,241.9463324
,,,,,,,,,,,,20.25820234,22.3663142,21.4504976,40.21196339,19.88353517,20.30380285,88.76163945,105.3457724,65.073467,0.51522615,524.4044674,228.7871997
,,,,,,,,,,,,15.99503017,23.06554574,20.26188332,20.08996733,19.4574618,10.42882063,193.9435357,100.3957614,75.1339851,0.445629362,599.0317022,196.8762584
,,,,,,,,,,,,14.70309569,20.64665674,19.50400363,19.5515688,19.80723159,17.66413351,119.7192335,87.879992,57.95854341,0.339416884,501.9078222,273.0677495
,,,,,,,,,,,,16.2949348,25.18299603,20.2186768,19.6283908,26.36704295,17.92639041,119.0598485,81.61733584,67.06351664,2.218253836,636.5039008,226.6953555
,,,,,,,,,,,,17.11998536,27.00299309,33.56805909,24.95730472,22.89848184,21.46756369,83.5350157,78.08702559,55.1780481,0.35527076,532.6328612,228.084874
,,,,,,,,,,,,17.33259915,27.78538439,23.53120379,19.30562395,17.58232973,16.3356257,107.5279129,89.63342744,60.43907304,0.998070239,507.6266955,219.9623254
,,,,,,,,,,,,17.69407715,20.7601031,34.12423847,20.59816227,16.43580354,17.58795806,98.12662833,91.75728837,56.18112628,0.848555493,632.4287925,260.4483965
,,,,,,,,,,,,16.85591343,26.13849573,48.76130061,21.28894047,17.99731065,18.83140677,101.9718118,101.9573685,62.18963241,0.437297941,613.6716588,198.9664286
,,,,,,,,,,,,18.37652706,22.03922094,18.0776688,17.79603619,17.98452317,18.11607629,114.7860416,84.99737648,60.01712748,0.564297438,498.4753084,196.5716711
,,,,,,,,,,,,18.38297324,22.93223787,20.17824203,27.50422983,33.67282251,10.26478364,126.7895301,124.3911795,75.92468779,0.632724457,514.1096386,199.8944044
,,,,,,,,,,,,20.28262495,24.26097255,18.9335656,18.81921275,20.88215905,25.53372514,116.6016853,78.81535876,58.18016398,0.337719082,653.1731144,209.3000095
,,,,,,,,,,,,17.22915882,24.1452621,21.4023364,19.46528858,17.35020225,20.83956198,95.9277867,98.56635194,63.80491884,0.469474701,473.8792998,238.6526458
,,,,,,,,,,,,19.95813964,24.03104935,18.87399267,26.84249949,17.05811996,22.7926884,178.0792626,93.47698258,76.50961587,0.392627885,492.3047924,217.501448
,,,,,,,,,,,,15.25884769,23.56798548,21.19272786,21.95943279,17.45060698,13.71032164,92.51885212,106.6979644,111.264372,0.348556032,703.8334807,231.9001857
,,,,,,,,,,,,18.0711757,22.48460582,22.2685315,32.37750759,30.06957121,17.43868477,102.1435928,104.3598186,56.07085776,0.362633506,467.5418804,252.824577
,,,,,,,,,,,,14.09730158,22.28271023,23.06378372,22.49259955,17.83921417,22.39908185,107.8698942,88.16944309,56.68034867,0.340467278,488.5548395,223.098129
,,,,,,,,,,,,15.55800128,24.43505517,20.13840268,30.87902815,16.50208137,19.68850547,122.6339213,112.4676463,64.79491153,0.515860889,653.516619,202.5732486
,,,,,,,,,,,,16.94027697,21.75249527,28.23655092,25.9158614,18.52413131,18.17493852,92.60539442,97.77732944,55.51733593,0.167441982,572.5110215,198.4159648
,,,,,,,,,,,,16.48349197,22.61784771,25.2592764,21.70705688,21.56132647,21.66227852,103.9198569,94.98387729,55.63113435,0.3880235,505.1920181,226.3204723
,,,,,,,,,,,,16.3158795,19.67360296,22.06173322,18.60191008,18.67228748,16.75587003,130.5049224,85.35357906,66.48842555,0.256736854,557.5718991,207.0899051
,,,,,,,,,,,,16.3164743,20.84142286,19.23153152,49.9527553,16.58786289,17.23200543,94.3468386,92.71558888,62.14743862,0.83256155,482.4499803,204.7083567
,,,,,,,,,,,,20.03671476,28.20510239,21.57186046,19.32795723,17.1440603,23.28466546,102.5361743,117.0197153,58.04610133,0.591610594,511.4851461,188.7311113
,,,,,,,,,,,,30.75524891,28.65703542,19.99844332,25.0971235,18.78990055,16.11046388,103.7696012,87.78429499,61.41170454,0.761776689,678.9724966,193.2615221
,,,,,,,,,,,,21.74558303,22.60025821,21.05306309,38.25084461,17.94103902,19.06459097,103.5546492,157.9997352,55.80565131,0.472479841,623.1550533,191.5614571
,,,,,,,,,,,,15.86806468,21.06812686,19.78724575,22.31736301,19.26843341,24.44714514,110.0969409,156.3617946,58.31696817,0.621708769,966.4593332,223.4521533
,,,,,,,,,,,,21.50216315,20.10929151,22.71106408,20.35857024,22.65347035,18.90560539,111.7654642,87.36661647,63.63284507,0.780260007,569.4882128,225.4702241
,,,,,,,,,,,,18.81455703,19.91556997,24.05165361,20.3648715,23.39290287,19.783987,99.09267928,96.26819621,71.81778124,0.273605991,501.3897846,245.3013711
,,,,,,,,,,,,16.97114847,23.1663149,23.61581474,21.42301279,20.01075744,21.36489681,103.121655,118.2397479,58.44811446,0.555643291,527.4802277,222.2286617
,,,,,,,,,,,,17.2453111,20.57454271,23.0868278,21.3387946,22.68504941,17.22171672,104.3874289,91.97553622,61.39381263,0.528973697,531.9045155,196.1836138
,,,,,,,,,,,,19.97875622,23.27826219,20.90825969,16.79281741,18.53955819,17.17723551,101.2477678,77.31679659,65.56185199,0.293128723,493.8503237,228.3958018
,,,,,,,,,,,,14.19815959,21.75148904,25.73915494,24.41448826,38.89191363,24.4044667,93.85473142,93.89930362,63.16532325,0.426692913,486.709578,213.0244354
,,,,,,,,,,,,19.83246749,20.8574272,19.99167189,19.58606402,24.29034455,21.71860102,105.6531931,109.5597751,48.50705132,0.483503045,908.5943558,223.4477066
,,,,,,,,,,,,19.86201249,22.04859828,18.72694184,21.43699185,18.91999781,19.83487175,111.1858399,85.48764992,53.84330252,0.56470643,516.9947627,203.7294606
,,,,,,,,,,,,16.34719895,22.77024953,22.47418417,66.32027527,19.84167118,23.29050739,89.13409248,96.54161416,60.82249101,0.4900247,597.8430562,315.0457589
,,,,,,,,,,,,15.51521309,21.33279583,22.69487334,26.45405814,19.73891856,20.63365845,103.4021685,112.6873587,66.46816434,0.833523742,549.6456561,202.7121593
,,,,,,,,,,,,17.14979782,21.4160896,21.81691986,19.15526554,16.54049268,21.80026243,91.50882133,84.19478875,51.59271888,0.599284223,529.6022793,208.9616333
,,,,,,,,,,,,20.48579484,26.17198772,22.21636823,23.6550226,19.48443584,19.00583742,105.1084948,91.37705744,59.77462703,0.673818634,796.6367,260.8100373
,,,,,,,,,,,,15.11128527,22.32712751,20.824305,22.41571198,21.67717882,21.400236,144.4515807,101.3799153,66.36504735,0.342639856,472.1595797,190.4330017
,,,,,,,,,,,,14.79792981,20.32686815,22.4984939,18.88792546,17.2429243,18.77774319,115.731349,114.7022625,57.50311128,0.250383843,534.9785647,182.0017209
,,,,,,,,,,,,20.75529128,30.31844692,37.7063857,19.82305558,11.10972474,20.82924809,105.2964542,115.1678806,49.49233171,0.320017637,517.563544,227.7779282
,,,,,,,,,,,,22.95383076,23.65028185,26.19039987,19.46094613,23.33757951,19.41827555,109.289214,99.29199358,59.84319909,0.467687359,458.7376382,216.6411282
,,,,,,,,,,,,18.39833926,20.50396726,22.16797167,23.18864452,24.80038957,19.84716805,120.273907,82.29751521,56.14543452,0.674394615,497.8649274,213.872746
,,,,,,,,,,,,15.88710736,21.56574257,23.95164201,19.75413671,24.2664762,22.21406345,103.2687321,195.6291679,57.91903054,0.416280321,522.3899733,223.0394505
,,,,,,,,,,,,15.7266272,27.07412764,18.00977593,22.69277072,18.33057533,18.27240773,106.2124149,91.29822466,56.66519386,0.420886291,619.1370562,242.4542399
,,,,,,,,,,,,15.1420796,25.10049086,24.89376182,17.99031458,18.73648093,16.77339917,123.2271952,120.0221195,59.97083355,0.489356641,467.6190422,204.1481732
,,,,,,,,,,,,16.9882659,18.84530373,22.88753629,21.78870358,15.75663512,25.26374338,103.8505951,100.6627724,62.79138668,0.353294458,463.7860066,286.5294011
,,,,,,,,,,,,18.22931419,24.49410386,22.76991885,27.86703858,25.6757271,30.6483295,95.46440698,93.29719154,55.03784804,0.446666685,517.1756216,191.6542798
,,,,,,,,,,,,15.71084648,24.46648645,21.07901918,19.82249335,19.37679683,19.17241705,96.2820815,86.94898805,67.74406199,0.409069389,653.6081134,191.3363571
,,,,,,,,,,,,15.88086819,19.07417803,23.54526159,19.1586763,20.44411072,19.46287985,95.03489604,98.12209851,68.8315932,0.345055079,526.5998685,203.7290814
,,,,,,,,,,,,17.81003356,20.98368757,24.28740628,18.91054607,17.07581835,19.09590901,85.57354817,91.2873347,56.70035022,0.341406676,533.3932937,289.4754182
,,,,,,,,,,,,15.53597854,23.30355386,20.76404399,20.50685978,21.81385218,19.56088369,107.4026013,84.21830233,61.65292564,0.45854066,553.0412039,253.3789457
