aR1,aR2,aR3,aR4,aR5,aR6,bR1,bR2,bR3,bR4,bR5,bR6,avgMCP,daily MW1,daily MW2,daily MW3,daily MW4,daily MW5,daily MW6
28,36,25,90,15,28.8,0.063637045,0.060000667,0.034313187,0.112500375,0.007944444,0.017,13.38051312,0.383167323,0.678678674,41.02077603,0.422467697,0.446545909,0.35779666
21,45,100,32.72727273,10.90909091,13.09090909,0.095455455,0.0450006,0.192307981,0.012,0.021575758,0.046684989,16.220975,0.521815476,1.236214035,40.90103015,0.691806265,0.410863486,0.722383389
56,22.5,33.33333333,45,10,16,0.181818961,0.112501,0.049641026,0.22500075,0.017952381,0.074255814,15.5225893,0.292763277,0.415641105,45.35672221,0.941997268,0.43201747,0.3781058
24,16.36363636,30,45,24,20.57142857,0.009917851,0.006,0.01,0.012,0.060000333,0.017,18.40768563,0.273405553,0.383365234,43.10093069,0.652140094,0.232755163,0.514887194
42,22.5,60,60,15,16,0.572729091,0.010227818,0.041208956,0.050000333,0.0243,0.018539535,13.67223404,0.69295483,0.607529774,45.45663457,0.606470165,0.352408425,0.73578695
42,60,75,90,40,48,0.267273818,0.300001,0.01,0.675001,0.011111222,0.055814186,18.29554084,0.3883528,0.383012701,68.798324,0.350213239,0.32488549,0.312702792
28,20,60,45,20,48,0.063637045,0.1400012,0.028846298,0.337501,0.007,0.167442326,16.04396716,1.803028172,0.662340758,49.14457109,0.306140844,0.342639682,0.357730787
33.6,25.71428571,50,45,12,18,0.305455909,0.1800012,0.01,0.1125005,0.0268,0.102883721,16.45322807,0.343505495,0.580882357,45.90412972,0.432742954,0.709517437,0.523562728
56,60,42.85714286,72,10.90909091,13.09090909,0.509092273,0.027273273,0.01,0.128571857,0.052242424,0.037841136,15.02580056,0.381443493,0.441065545,55.3929446,1.150093037,0.426984438,0.235648878
21,16.36363636,42.85714286,51.42857143,13.33333333,13.09090909,0.190910455,0.016364236,0.029435016,0.091837163,0.007288889,0.021922199,21.16201047,1.049742941,0.405081128,38.44746474,0.527539708,0.382731767,0.405781487
33.6,45,33.33333333,120,20,24,0.458183636,0.4500015,0.01,0.3000005,0.023333533,0.034,14.42391285,0.35539735,0.370357336,42.16218023,0.355081025,0.406620477,0.461643313
18.66666667,16.36363636,60,45,12,13.09090909,0.028283434,0.114546655,0.115384904,0.056250375,0.036,0.018545455,15.98040745,0.473161148,0.414363229,48.57371204,0.357971242,0.918152656,0.651016126
18.66666667,20,50,36,15,14.4,0.007713994,0.2000015,0.067307923,0.012,0.013785714,0.017,14.36403881,0.610556863,0.376976213,55.08611479,0.66541371,0.41235594,0.334991509
42,45,37.5,60,15,13.09090909,0.005,0.075000667,0.050481,0.2100006,0.007944444,0.021922199,13.60559336,0.355445083,0.894245163,45.2572068,0.437952269,0.094138062,0.539861867
28,16.36363636,30,30,10,20.57142857,0.127273636,0.163637864,0.012,0.099,0.008393939,0.017,17.97522986,0.366522035,0.353415231,64.48069318,0.34387527,0.44184855,0.418321888
24,22.5,50,120,10,13.09090909,0.152728364,0.2250015,0.067307923,0.150000375,0.017952381,0.018545455,13.73520919,0.358416768,0.369081849,45.47982444,0.338690178,0.802256485,0.339109376
28,25.71428571,37.5,40,40,16,0.127273636,0.1800012,0.036057885,0.012,0.011111222,0.018539535,19.57685599,0.361542343,0.582343418,74.51263316,0.645718963,0.513617158,0.652959009
18.66666667,60,25,51.42857143,13.33333333,28.8,0.11878897,0.4200012,0.027019231,0.385715286,0.011888889,0.066977093,13.64591294,0.371433636,0.383853034,40.85742863,0.502108421,0.497186641,0.594407215
42,16.36363636,60,120,24,36,0.19091,0.007438562,0.01,0.027273,0.04000025,0.041860698,18.28012143,0.453406927,0.36192298,38.83542406,0.368487936,0.350580976,1.244863827
33.6,60,27.27272727,90,40,48,0.213819273,0.15000075,0.010909091,0.0450003,0.016666792,0.017,15.35912676,0.314817154,0.359163267,34.44320617,0.450159688,0.690403038,0.251103773
21,22.5,30,45,20,12,0.008678182,0.0225006,0.052846154,0.1575006,0.023333533,0.023190698,16.81630777,0.406952356,0.652693598,61.75647572,0.685034606,0.541836172,0.326926487
15.27272727,18,75,120,40,36,0.049587556,0.064286571,0.144231058,0.100000333,0.046666867,0.017,16.05447189,0.499503985,0.32127765,48.48262855,0.751368822,0.45036527,0.343954362
56,18,27.27272727,45,40,16,0.181818961,0.090001,0.019160839,0.080357571,0.046666867,0.017,14.55781645,0.369199548,0.33538702,40.7802096,0.301719431,0.432420669,0.42687763
15.27272727,30,75,60,17.14285714,36,0.069422397,0.107143714,0.02403859,0.075000375,0.007,0.017,13.26747224,0.325115886,0.584136541,41.73657907,0.526028657,0.663203987,0.589678173
15.27272727,16.36363636,42.85714286,30,24,12,0.138844339,0.058442416,0.01,0.0294,0.060000333,0.060334884,14.87518404,0.293607111,0.493080701,37.34727046,0.35190201,1.773895725,1.031591464
42,60,75,120,15,16,0.06363697,0.100000667,0.144231058,0.0600003,0.007,0.017,14.26169889,0.540384408,0.422890384,38.85991931,0.391828902,0.572089352,0.427135752
15.27272727,30,37.5,90,20,14.4,0.00631154,0.107143714,0.108173462,0.3150006,0.011904905,0.076116279,15.32218042,0.349402781,0.316751703,46.79793265,0.449958942,0.272621345,0.460835935
24,30,100,32.72727273,10,24,0.036364242,0.006,0.03205141,0.022581818,0.053,0.034,20.80223773,0.313223534,0.375672825,61.1886952,0.315666881,0.251104657,0.527283623
33.6,30,100,36,12,14.4,0.005,0.050000667,0.288461923,0.064286143,0.020666667,0.0204,16.27534418,0.496584384,0.628333216,38.05168945,0.578997177,0.452804201,0.354261082
42,20,60,72,40,36,0.136364416,0.05000075,0.011538577,0.1800005,0.007,0.017,17.78082982,0.168435643,0.42549545,42.70877676,0.56263668,0.374239056,0.390095897
33.6,16.36363636,50,72,13.33333333,16,0.458183636,0.058442416,0.034340824,0.016363909,0.019555556,0.027825581,16.24959665,0.329612332,0.450488806,41.91130036,0.329070797,0.417664346,0.470344222
28,45,25,51.42857143,30,14.4,0.38182,0.075000667,0.021346154,0.012,0.008333444,0.045162791,15.15456796,0.467420918,0.483274828,43.39598036,0.612718633,0.424896981,0.388477506
24,22.5,42.85714286,36,17.14285714,20.57142857,0.036364242,0.1575012,0.082417871,0.0180003,0.031714286,0.017,13.26665048,0.426703414,0.398248868,40.31209183,0.302403311,0.330666245,0.523650834
33.6,60,25,72,30,48,0.213819273,0.100000667,0.01,0.090000375,0.025000167,0.078139814,15.34930201,0.360905114,0.343962382,44.27022712,0.43764695,0.576981095,0.268750349
42,60,30,30,40,28.8,0.017355868,0.6000015,0.01,0.074142857,0.066666917,0.017,13.79727901,0.641726417,0.60600481,40.61824264,0.483795132,0.350956515,0.326300596
18.66666667,30,27.27272727,32.72727273,40,12,0.169698333,0.0300006,0.01,0.034181818,0.016666792,0.078906977,22.69168458,0.491103288,0.313880443,59.33971823,0.474853112,0.888624077,0.567056396
24,30,50,36,15,24,0.009917851,0.0300006,0.024038606,0.270001,0.007944444,0.064953488,13.36512593,0.443065189,0.567643018,49.5619014,0.366643295,0.291853129,0.641770857
28,45,30,72,24,36,0.011570744,0.675002,0.073269231,0.0360003,0.014285857,0.017,17.69097275,0.294382773,0.559244517,39.7166826,0.330136507,0.621011978,0.760895994
15.27272727,25.71428571,33.33333333,120,13.33333333,13.09090909,0.023141102,0.385716286,0.013333333,0.0600003,0.007288889,0.037841136,14.31333361,0.384328521,0.526594483,60.87293998,0.312987497,0.599348448,0.464351063
14,60,30,51.42857143,17.14285714,28.8,0.210909091,0.15000075,0.039230769,0.257143607,0.008714286,0.017,13.36818376,0.492237612,0.325531222,45.83525004,0.418140546,0.441027305,0.250213316
15.27272727,36,33.33333333,30,20,16,0.013884843,0.2520012,0.049641026,0.0294,0.050000333,0.017,17.92643211,0.292662931,0.545561268,44.07689365,0.545519177,0.698931865,0.389340131
56,20,30,36,12,16,0.005,0.071429429,0.012,0.1260006,0.0084,0.017,21.57044075,0.41670619,0.603658689,38.04868469,0.624549881,0.659732745,0.63164335
42,22.5,33.33333333,60,15,14.4,0.005,0.2250015,0.070064103,0.107143286,0.048833333,0.076116279,14.05652883,0.287285987,0.71352716,46.01117255,0.987167229,0.448022568,0.738883748
24,25.71428571,37.5,45,13.33333333,12,0.327274545,0.257144357,0.01802899,0.056250375,0.011888889,0.039109635,15.22069334,0.861908959,0.495508867,41.47859263,0.413278045,0.459945412,0.337270393
24,16.36363636,50,51.42857143,15,16,0.152728364,0.163637864,0.01,0.064286089,0.013785714,0.017,18.0112727,0.357191353,0.36901139,39.57714619,0.374221917,0.923302257,0.653587552
15.27272727,15,100,36,40,28.8,0.00631154,0.0465,0.03205141,0.012,0.046666867,0.017,14.00968717,1.490482265,0.356084178,41.76073841,0.249010446,0.372046287,0.431394056
15.27272727,60,75,51.42857143,10,18,0.097191174,0.15000075,0.036057837,0.042857476,0.007,0.040976744,13.59912779,0.601857225,0.36883672,54.8291978,0.544760747,0.369611787,0.396483093
28,22.5,25,120,13.33333333,36,0.09090987,0.337502,0.027019231,0.150000375,0.019555556,0.029900532,15.21969447,0.636369866,0.531392371,52.97960498,0.284127948,0.513397337,0.338134352
16.8,18,30,120,10.90909091,36,0.054546234,0.008182364,0.039230769,0.027273,0.007,0.083721279,14.26237239,0.503409297,0.509126917,40.93915873,0.370748987,0.35525506,0.461385174
16.8,30,30,45,13.33333333,12,0.152728636,0.150001,0.022211538,0.1575006,0.009333333,0.078906977,17.68205105,0.864272588,0.373848666,46.0854621,0.332224713,0.450159477,0.375930555
16.8,16.36363636,50,90,10.90909091,12,0.054546234,0.058442416,0.048077115,0.160714714,0.052242424,0.078906977,14.09262502,0.5445103,0.54190938,39.2316814,0.384274593,0.234617827,0.414521291
18.66666667,25.71428571,60,36,24,13.09090909,0.042424924,0.04285781,0.01,0.045000375,0.014285857,0.108591966,17.5404239,0.628255156,0.91391951,44.28084284,0.432994342,0.406893891,0.701029679
56,60,37.5,120,17.14285714,12,0.023140992,0.100000667,0.01802899,0.60000075,0.012,0.078906977,16.01271005,0.745147563,0.457127134,45.37318958,0.39669774,0.507609265,0.943525304
33.6,60,25,40,10.90909091,20.57142857,0.005,0.300001,0.044038462,0.050000375,0.009309091,0.017,17.01467566,0.438151118,0.423963264,49.83440796,0.343280408,0.581531275,0.832661727
14,22.5,50,120,20,48,0.073636364,0.2250015,0.01,0.012,0.023333533,0.017,13.30163279,0.652990806,0.30629784,47.78415353,0.26719366,0.680138007,0.300735793
21,22.5,50,90,13.33333333,12,0.068182597,0.05625075,0.067307923,0.112500375,0.007288889,0.027317829,15.44206992,1.063548238,1.277566639,41.22394545,0.388061131,0.394350253,1.312638307
15.27272727,25.71428571,50,30,13.33333333,24,0.049587556,0.025714886,0.024038606,0.099,0.025688889,0.046381395,13.96357555,0.784375811,0.523979492,41.97055048,0.471485654,0.401467162,0.27691787
24,25.71428571,30,120,17.14285714,28.8,0.077922857,0.006,0.012,0.027273,0.022514286,0.066977093,15.51298213,0.537870649,0.221491174,44.99462367,0.403107099,0.457952269,0.378953151
42,60,33.33333333,72,17.14285714,48,0.038182364,0.300001,0.01,0.2520006,0.007,0.027907151,14.55475872,0.418803408,0.437276621,44.08560892,0.334989267,0.408805206,0.79066698
21,45,60,36,10,18,0.019091455,0.11250075,0.173077308,0.030000333,0.028466667,0.020341085,14.20560597,0.399166311,0.477203659,39.99380547,0.337970285,0.33332191,0.327701303
16.8,15,25,40,40,36,0.0381825,0.0465,0.078076923,0.050000375,0.007,0.017,19.42881014,0.36471968,0.322986041,47.30264956,0.813088239,0.776670976,0.543736698
16.8,36,30,120,13.33333333,36,0.152728636,0.128572286,0.107307692,0.150000375,0.034888889,0.12558186,16.24934233,0.444085123,0.495098147,61.63610477,0.449886164,0.49052146,0.286843896
33.6,36,100,45,40,14.4,0.305455909,0.0360006,0.068681484,0.056250375,0.0333335,0.017023256,15.69386665,0.330888477,1.876737914,39.54915377,0.41501439,0.523824632,0.258591267
33.6,60,75,51.42857143,30,24,0.152728182,0.006,0.100961769,0.091837163,0.025000167,0.025156146,14.91146647,1.028369337,0.674423755,41.54955262,0.31947534,0.326562485,0.306572666
33.6,45,27.27272727,60,24,28.8,0.305455909,0.160715143,0.075891608,0.050000333,0.007,0.066977093,16.82719043,0.374875534,0.40142115,69.75522948,0.442693837,0.345536497,0.404097619
14,16.36363636,27.27272727,90,15,16,0.027878788,0.114546655,0.032127872,0.0450003,0.013785714,0.105209302,13.66477925,0.375627905,1.173718226,37.83301992,0.499075397,0.416863895,0.117096944
42,22.5,25,51.42857143,17.14285714,13.09090909,0.06363697,0.05625075,0.013094406,0.012,0.012,0.026049331,14.37739852,0.430566365,0.662354103,47.00560008,0.423059867,0.313124343,0.295861108
33.6,22.5,75,120,24,13.09090909,0.109091688,0.0225006,0.01,0.100000333,0.010000125,0.031208245,15.79998988,0.33498112,0.312809561,39.95153255,0.691620447,0.390357103,0.44925405
28,30,42.85714286,90,15,13.09090909,0.38182,0.07500075,0.01,0.3150006,0.007,0.059066385,14.15910403,0.300934674,0.397563093,44.06193038,0.776047639,0.727140736,0.53261955
16.8,45,30,90,24,48,0.025455152,0.225001,0.052846154,0.2250005,0.007,0.039867309,13.69816843,0.475073326,0.708033446,41.25891146,0.455009731,0.359092451,0.295586729
33.6,30,75,90,15,36,0.050909697,0.107143714,0.02403859,0.2250005,0.007944444,0.041860698,16.58251279,0.374951053,0.766025778,44.561116,0.656998198,0.665276578,0.326566309
24,45,30,51.42857143,10.90909091,12,0.054546136,0.11250075,0.01,0.128571929,0.052242424,0.032476744,14.84715248,0.293819484,0.420997455,64.70063193,0.376467267,0.80084442,0.364237181
28,15,100,32.72727273,30,36,0.254546818,0.0465,0.01,0.013090909,0.007,0.041860698,14.39713001,0.270176022,0.702132434,61.1017186,0.850704234,0.363997673,0.323276915
21,36,37.5,40,40,14.4,0.095455455,0.09000075,0.01802899,0.050000375,0.007,0.045162791,14.74908555,0.702387316,0.38388522,58.51191959,0.31867216,0.48998869,0.574349832
56,20,60,90,15,18,0.356364727,0.071429429,0.0576925,0.45000075,0.0105,0.020341085,17.10057641,0.437337677,0.323748087,40.56508096,0.893503089,0.430064965,0.467521199
28,45,100,120,13.33333333,16,0.025455091,0.0450006,0.03205141,0.150000375,0.015174603,0.027825581,13.77743922,0.633756809,0.370039507,55.43834701,0.31107141,0.314668089,0.249557201
33.6,22.5,25,30,20,24,0.030546,0.337502,0.01,0.0555,0.016666833,0.034,18.49123941,0.524279015,0.355468503,48.54519939,0.90489243,0.26469066,0.340654789
16.8,15,60,45,13.33333333,48,0.054546234,0.013363636,0.0576925,0.056250375,0.025688889,0.017,19.11842018,0.813687462,0.604125656,44.38755781,0.59784996,0.270042514,0.325389115
33.6,18,50,72,10.90909091,14.4,0.109091688,0.064286571,0.01,0.36000075,0.007636364,0.107069767,125.4231005,0.581184135,0.412435156,37.9968427,0.459181261,0.584075066,0.503561082
56,45,27.27272727,120,12,18,0.356364727,0.160715143,0.055468531,0.4200006,0.0084,0.0255,12.98389232,0.482739394,0.278955223,44.83801201,0.519027598,0.460819012,0.465014233
16.8,18,42.85714286,90,24,48,0.152728636,0.008182364,0.082417871,0.020454818,0.007,0.111628256,13.96633333,0.297788851,0.592194635,39.74303257,0.615436912,0.398460483,0.34777329
15.27272727,20,25,120,20,16,0.023141102,0.009091455,0.016807692,0.012,0.016666833,0.027825581,15.12000291,0.387366776,0.835695349,49.14761,0.718377957,0.297793669,0.539701638
16.8,18,33.33333333,40,20,16,0.005,0.0180006,0.049641026,0.012,0.033333583,0.017,13.29742472,0.463743322,0.622772057,47.28026157,0.400725184,0.352453972,0.324509775
18.66666667,45,27.27272727,60,12,18,0.254547273,0.225001,0.024833916,0.0300003,0.036,0.040976744,14.51876533,0.605662297,0.437580325,48.87219804,0.701811161,0.546215081,0.363448209
21,45,25,36,20,20.57142857,0.047727955,0.3150012,0.01,0.18000075,0.007,0.037986711,15.01226796,1.013108834,0.596747484,57.95872572,1.175590182,0.427641988,0.338916139
24,20,100,120,17.14285714,20.57142857,0.036364242,0.0200006,0.01,0.012,0.047047619,0.017,18.04131587,0.502015937,0.46773485,40.15358956,0.709787414,0.55498025,0.575824797
16.8,45,33.33333333,72,13.33333333,12,0.025455152,0.020455091,0.01,0.090000375,0.015174603,0.023190698,15.28530655,0.413253627,0.367073561,39.56305068,0.443981833,0.342246508,0.437341134
16.8,15,42.85714286,32.72727273,10.90909091,16,0.015273273,0.063857143,0.013736392,0.266181818,0.052242424,0.017,18.42438857,0.514338774,0.941390412,44.42363077,0.444638711,0.345051817,0.204764731
42,18,75,36,15,12,0.136364416,0.1260012,0.216346538,0.18000075,0.0105,0.027317829,13.40825491,0.685465684,0.372661545,47.34206392,0.623028639,0.384214429,0.536622303
56,15,100,40,20,12,0.050909636,0.087,0.01,0.012,0.007,0.078906977,12.72220853,0.954620874,0.993542468,55.65746078,0.33251757,0.365757497,0.536227984
28,20,75,36,20,36,0.127273636,0.05000075,0.01,0.270001,0.007,0.12558186,16.6848497,0.363167892,0.485377806,44.60402324,0.417683177,0.411737035,0.612493871
21,16.36363636,42.85714286,32.72727273,30,12,0.095455455,0.006,0.013736392,0.179181818,0.017857286,0.019813953,16.04950645,0.423969894,0.452016606,48.47578293,0.816746076,0.29017424,0.341675296
16.8,30,33.33333333,51.42857143,40,12,0.076364545,0.013636909,0.036025641,0.385715286,0.011111222,0.032476744,15.22418317,0.348624938,0.561726984,53.96082889,0.580466803,0.479328727,0.632785523
24,15,60,30,30,16,0.152728364,0.087,0.173077308,0.0555,0.025000167,0.017,15.22963157,0.364274764,0.411810827,40.90400993,0.292086908,0.518947796,0.436709648
28,25.71428571,30,40,13.33333333,14.4,0.127273636,0.257144357,0.107307692,0.20000075,0.007,0.107069767,13.64450686,0.40889926,0.419586244,56.15647843,0.444886466,0.382518506,0.356367637
33.6,30,42.85714286,45,17.14285714,24,0.152728182,0.050000667,0.123626758,0.080357571,0.008714286,0.018523256,14.60674429,0.552384428,0.378316323,40.20580248,0.329121512,0.448486744,0.425825291
42,45,50,90,10,20.57142857,0.572729091,0.4500015,0.048077115,0.675001,0.012111111,0.050368106,14.77986673,0.386788379,0.349561906,42.48831396,0.577040425,0.642789571,0.868318084
42,36,30,30,13.33333333,16,0.06363697,0.2520012,0.022211538,0.012,0.011888889,0.043302326,15.96576283,0.407239453,0.341668044,47.89845245,0.315758574,0.57915938,0.341831079
24,20,75,30,40,18,0.152728364,0.033334,0.01,0.0294,0.016666792,0.040976744,14.47938147,0.487322495,0.448454813,44.61288424,0.555801223,1.83156672,0.39082431
28,45,30,30,40,12,0.254546818,0.006,0.039230769,0.0555,0.046666867,0.027317829,15.14049909,0.333815583,0.602041792,56.65333376,0.328378677,0.55332798,0.467607117
33.6,15,25,72,15,48,0.109091688,0.063857143,0.027019231,0.2520006,0.0335,0.027907151,15.17269055,0.306171952,0.447658053,38.48455852,0.319115644,0.422683111,0.650442994
18.66666667,16.36363636,27.27272727,51.42857143,17.14285714,28.8,0.254547273,0.040909841,0.032127872,0.1800006,0.007,0.100465581,14.69823869,0.654420266,0.532596133,45.54274954,0.685572794,0.372156654,0.552546358
14,45,50,72,13.33333333,18,0.011239669,0.3150012,0.144231154,0.090000375,0.025688889,0.071930233,17.04163851,0.309665747,0.362542519,52.58500244,0.522685887,0.621530722,0.488469133
15.27272727,15,27.27272727,120,13.33333333,24,0.097191174,0.1194,0.10993007,0.3000005,0.015174603,0.017,17.77426558,0.481719752,0.824799441,43.25945028,0.694828397,0.378299164,0.355479809
16.8,36,33.33333333,120,15,16,0.054546234,0.2520012,0.01900641,0.150000375,0.007,0.055683721,14.88078355,0.167179242,0.4926416,48.22178372,0.383442782,0.383670649,0.350176464
14,22.5,27.27272727,36,20,24,0.210909091,0.010227818,0.019160839,0.0180003,0.011904905,0.018523256,13.65273329,0.364828696,0.656512009,53.31972851,0.876071234,1.171166412,0.397921949
14,18,27.27272727,120,10,18,0.101090909,0.006,0.024833916,0.214286143,0.012111111,0.102883721,14.5791997,0.600829531,0.842368456,41.26996496,0.600407753,0.384202487,0.216178252
56,45,75,120,13.33333333,13.09090909,0.763638182,0.225001,0.01,0.100000333,0.034888889,0.018545455,12.42633195,0.424685926,0.602971583,43.26335467,0.576599381,0.637860493,0.547163853
18.66666667,45,37.5,90,13.33333333,24,0.06060684,0.4500015,0.108173462,0.3150006,0.007288889,0.095906977,14.82138014,0.393259534,0.338036558,47.97614957,0.902821999,0.57228417,0.916857265
28,25.71428571,37.5,36,24,20.57142857,0.127273636,0.257144357,0.01802899,0.18000075,0.007,0.037986711,17.78947512,0.252197467,0.419909852,45.94665719,0.507321227,0.309494632,0.361850327
15.27272727,60,37.5,45,40,20.57142857,0.069422397,0.214286571,0.108173462,0.1575006,0.0333335,0.017351052,15.92828256,0.748386823,0.427877181,47.413596,0.512055555,0.556497448,0.316119692
28,36,27.27272727,32.72727273,13.33333333,36,0.254546818,0.0360006,0.01,0.034181818,0.007,0.12558186,14.513196,0.335815797,0.365301484,40.9780524,0.355709982,0.580631867,0.47430211
16.8,16.36363636,100,60,13.33333333,36,0.005,0.114546655,0.288461923,0.013636636,0.019555556,0.029900532,18.32053543,0.362111396,0.375618249,57.10487134,0.465255802,0.448894949,0.500556225
14,15,100,40,24,36,0.011239669,0.168,0.192307981,0.050000375,0.007,0.017,19.4305226,0.278434289,0.432300854,44.23830842,0.559681331,0.31724474,0.411159601
16.8,30,37.5,90,10,12,0.229092727,0.450002,0.012019359,0.075000333,0.012111111,0.039109635,13.17965267,0.35100099,0.338993928,47.20650139,0.47792994,0.550315215,0.393480432
16.8,22.5,75,30,10.90909091,48,0.015273273,0.0225006,0.01,0.273,0.013909091,0.017,14.15172074,0.488564912,0.207244168,41.41914445,0.340366923,0.744188273,0.562391641
18.66666667,20,27.27272727,36,15,24,0.016970242,0.033334,0.019160839,0.18000075,0.013785714,0.025156146,19.2970679,0.322176348,0.224765549,43.56812193,0.641360186,0.508376641,0.486778932
14,16.36363636,27.27272727,32.72727273,17.14285714,48,0.027878788,0.007438562,0.024833916,0.034181818,0.031714286,0.027907151,14.39417537,0.515936273,0.482856736,42.70290995,0.535313852,0.313766369,0.911190732
56,30,50,45,40,36,0.084849091,0.450002,0.096154135,0.056250375,0.0333335,0.041860698,13.77832793,0.33147093,0.364424926,50.02651341,0.505236349,0.422939981,0.518335436
14,16.36363636,37.5,36,15,20.57142857,0.011239669,0.245456545,0.025755659,0.0900005,0.018166667,0.017,14.04116398,0.340517969,0.41504914,47.1364532,0.284353649,0.311468095,0.270097637
42,36,75,72,40,13.09090909,0.381819545,0.3600015,0.01,0.090000375,0.023809667,0.077638478,27.46408709,0.401203066,0.623354066,49.71852234,0.332354195,0.351518992,0.444881602
14,45,30,32.72727273,30,16,0.210909091,0.075000667,0.022211538,0.126981818,0.075000333,0.105209302,15.44637882,0.766426418,0.413250125,40.78933805,0.517864765,0.465041031,0.470758381
14,30,75,30,24,12,0.142272727,0.050000667,0.02403859,0.0555,0.007,0.019813953,11.9101629,0.350235845,0.214128513,42.8940916,0.444897054,0.337524694,0.684724958
15.27272727,20,33.33333333,40,10,48,0.138844339,0.033334,0.036025641,0.20000075,0.010066667,0.018604806,13.25559261,0.450481163,0.48091732,38.62473012,0.413641191,0.327973249,0.543719063
15.27272727,45,33.33333333,45,13.33333333,12,0.023141102,0.3150012,0.036025641,0.037500333,0.050222222,0.019813953,13.44207149,0.482332658,0.717413666,42.6627305,0.418915535,0.46321722,0.787871667
15.27272727,20,42.85714286,40,15,12,0.023141102,0.006,0.01,0.071429,0.007944444,0.032476744,13.36090787,0.40631332,0.36608767,44.36517323,0.323474235,0.310905555,1.184611055
15.27272727,22.5,37.5,90,15,12,0.013884843,0.337502,0.01802899,0.2250005,0.007944444,0.017,13.4505651,0.520233636,0.672647561,40.84355342,0.495933017,0.369743224,0.320872159
42,22.5,25,32.72727273,10,13.09090909,0.038182364,0.337502,0.01,0.013090909,0.053,0.046684989,14.52074924,0.296495684,0.564775236,48.52403632,0.685604733,0.450612859,0.326149411
33.6,45,33.33333333,90,10,18,0.013884793,0.006,0.01,0.112500375,0.008393939,0.05335814,13.94017474,0.39168175,0.528060829,39.39475019,0.486303698,0.281252801,0.302298255
28,15,37.5,60,13.33333333,24,0.011570744,0.0465,0.108173462,0.0300003,0.009333333,0.017,14.95296941,0.518905212,0.447330559,44.23010145,0.645800169,0.608998202,0.453626087
21,20,50,40,24,48,0.047727955,0.05000075,0.034340824,0.050000375,0.020000167,0.078139814,16.45746795,0.424549436,0.344013654,42.05256142,0.547736694,0.251543519,0.266024143
42,15,75,30,12,24,0.572729091,0.168,0.072115577,0.099,0.051333333,0.025156146,13.75033487,0.350160933,0.32948605,63.85853521,0.362813513,0.326732865,0.375728121
15.27272727,15,33.33333333,90,13.33333333,36,0.023141102,0.0222,0.01,0.075000333,0.050222222,0.029900532,15.02186276,0.572495004,0.710569739,51.56973342,0.539435324,0.436276684,0.696055637
24,15,50,51.42857143,10.90909091,24,0.009917851,0.0222,0.01,0.012,0.013909091,0.025156146,14.04027928,0.559627063,0.566231875,46.2394665,0.454960503,0.31888957,0.419300008
15.27272727,25.71428571,50,45,17.14285714,48,0.023141102,0.011688857,0.096154135,0.0225003,0.012,0.039867309,14.30876733,0.685428749,0.834203427,43.04419868,0.805158576,0.455557684,0.350634568
28,18,30,51.42857143,40,28.8,0.011570744,0.04500075,0.022211538,0.1800006,0.011111222,0.017,14.09587625,0.540858992,0.340063605,68.36345417,0.74023513,0.59462969,0.50421539
24,15,60,60,17.14285714,28.8,0.218183182,0.033,0.0576925,0.30000075,0.007,0.033488605,14.95086165,0.408428737,0.442370053,39.64309,0.369124449,0.602867646,0.321330996
28,45,30,51.42857143,13.33333333,24,0.38182,0.225001,0.029505495,0.012,0.007,0.025156146,17.35507021,0.518200549,0.54307326,60.46618141,0.686768661,0.461199288,0.325760191
21,25.71428571,30,30,17.14285714,13.09090909,0.068182597,0.064286464,0.107307692,0.186,0.007,0.026049331,15.84389066,0.643377026,0.414702587,51.99461202,0.299882442,0.473576394,0.435192845
42,36,50,60,20,18,0.095455227,0.060000667,0.048077115,0.013636636,0.007,0.102883721,12.58359909,0.459359412,0.391810195,41.77222188,0.383614291,0.552619759,0.556813574
21,20,42.85714286,36,10,14.4,0.047727955,0.033334,0.01,0.0900005,0.014666667,0.045162791,12.64029036,0.358528748,0.572985058,73.79313659,0.465440852,0.376622704,1.726949346
56,36,100,51.42857143,13.33333333,18,0.084849091,0.0360006,0.01,0.012,0.050222222,0.020341085,21.93227213,0.44121375,0.740800445,56.03259114,0.62787037,0.446758532,0.64817909
33.6,18,25,72,20,16,0.013884793,0.1260012,0.013094406,0.090000375,0.008333458,0.043302326,22.44685436,0.388815,0.358366736,42.07468767,0.546542751,1.123695012,0.65058016
56,25.71428571,100,30,13.33333333,18,0.181818961,0.128572429,0.03205141,0.041,0.019555556,0.071930233,13.14272733,0.627014053,0.332785787,41.3628652,0.705771013,0.474937736,0.6601812
18.66666667,45,37.5,72,13.33333333,20.57142857,0.169698333,0.020455091,0.01,0.1800005,0.034888889,0.022509967,15.69381508,0.425588969,0.365083563,55.72927429,0.702761709,0.270372271,0.458845011
33.6,18,42.85714286,30,24,13.09090909,0.050909697,0.008182364,0.057692538,0.012,0.020000167,0.031208245,13.65533127,0.435645226,0.383943371,47.32982947,0.403143329,0.397377893,0.563987039
56,25.71428571,30,72,17.14285714,20.57142857,0.254546364,0.257144357,0.01,0.540001,0.016380952,0.017,14.00275405,0.334855237,0.317418717,62.58303337,0.702013423,0.566162232,0.680694691
