aR1,aR2,aR3,aR4,aR5,aR6,bR1,bR2,bR3,bR4,bR5,bR6,avgMCP,daily MW1,daily MW2,daily MW3,daily MW4,daily MW5,daily MW6
4.2,4.5,6.25,22.5,6,4.5,0.005,0.006,0.01,0.012,0.002500125,0.003737741,6.827553107,10.25234664,0.339160059,0.306151471,0.542337794,0.421400466,39.38104699
10.5,11.25,8.333333333,15,4.285714286,4.5,0.005,0.006,0.004006554,0.012,7.14E-04,4.76E-04,12.19255727,15.42217023,0.400537463,0.409574733,0.483233243,0.928165387,40.03063548
10.5,3.75,12.5,15,6,12,0.005,0.006,9.62E-08,0.0075003,0.007,0.002790837,8.52114737,10.41278689,0.263949626,0.519423086,0.56608934,0.542547834,31.66109635
7,9,6.25,22.5,3.75,7.2,0.005,0.006,0.006006868,0.012,0.001041778,0.001674558,8.26173582,11.45246239,0.482605761,0.685285545,0.834932477,0.465256496,29.43574188
5.25,11.25,25,8.181818182,2.727272727,3.272727273,0.005,0.006,0.01,2.50E-07,0.003293939,0.006571247,6.880556497,11.28505517,0.285227624,1.030242869,0.326796202,0.285564034,32.60494957
14,5.625,8.333333333,11.25,2.5,4,0.005,0.006,0.01,0.012,0.002688095,0.010913953,9.423429176,9.408266161,0.531888762,0.450973241,0.426056069,0.543196805,31.02544807
6,4.090909091,7.5,11.25,6,5.142857143,0.002479835,5.00E-07,6.56E-04,0.002557091,0.007,5.44E-04,6.680240672,12.51636027,0.320110893,0.335803203,0.249048045,0.626437221,30.72807911
10.5,5.625,15,15,3.75,4,0.005,0.002557364,0.01,0.012,0.0043752,0.001574884,8.008461062,16.13687076,0.288279302,0.545769839,0.26424478,0.452770945,31.97481719
10.5,15,18.75,22.5,10,12,0.005,0.006,0.001639091,0.012,0.002777889,0.013953721,9.183777598,13.44355141,0.363327064,0.356825988,0.470420814,0.464242957,29.95275748
7,5,15,11.25,5,12,0.005,0.006,0.007211683,0.012,3.79E-04,0.017,8.563002192,11.66066742,0.967457829,0.66511635,0.259169569,0.519773147,35.02790993
8.4,6.428571429,12.5,11.25,3,4.5,0.005,0.006,0.001092762,0.012,0.00418,0.01569814,7.57205173,13.59153491,0.523568364,0.32842256,0.651090129,0.531118572,31.705695
14,15,10.71428571,18,2.727272727,3.272727273,0.005,0.006,0.002060555,0.012,0.007,0.005088855,7.229326501,11.76586618,0.344446602,0.274977189,0.589375512,0.373822111,36.41893467
5.25,4.090909091,10.71428571,12.85714286,3.333333333,3.272727273,0.005,0.004091509,0.007358878,0.012,5.62E-04,0.00242055,8.685248211,10.28909615,0.477957829,0.764458479,0.431159984,0.499902798,41.68225142
8.4,11.25,8.333333333,30,5,6,0.005,0.006,7.29E-04,0.012,0.005833533,0.006976977,7.914818499,10.09824758,0.482892785,0.297894497,0.43806876,0.462654117,29.49404953
4.666666667,4.090909091,15,11.25,3,3.272727273,0.005,0.006,0.01,0.012,0.00585,0.001854545,7.315668517,9.5742578,0.353115285,0.468651088,0.372399047,0.920734609,10.88696177
4.666666667,5,12.5,9,3.75,3.6,0.001928871,0.006,0.01,2.50E-07,0.002232286,0.001002326,6.669932558,9.828078349,0.470548977,0.694686392,0.445540875,0.333733436,65.12711045
10.5,11.25,9.375,15,3.75,3.272727273,4.55E-07,0.006,0.01,0.012,0.001041778,0.00242055,7.041307357,12.83560218,0.407493779,0.812019291,0.533399161,0.384587773,34.8256275
7,4.090909091,7.5,7.5,2.5,5.142857143,0.005,0.006,0.001442423,0.012,9.53E-04,1.16E-07,7.529640739,11.11564927,0.431332984,0.506641501,0.539758918,0.351216135,52.82436976
6,5.625,12.5,30,2.5,3.272727273,0.005,0.006,0.01,0.012,0.002688095,0.001854545,7.122077589,10.51915146,0.424252856,0.4142025,0.366841975,0.581960103,32.60778572
7,6.428571429,9.375,10,10,4,0.005,0.006,0.009014615,2.50E-07,0.002777889,0.001574884,8.712778744,14.44492055,0.356117712,1.187944695,0.554576904,0.334433458,31.24776496
4.666666667,15,6.25,12.85714286,3.333333333,7.2,0.005,0.006,0.004504808,0.012,0.001397222,0.016744535,8.353586157,11.64207976,0.299204468,0.314470961,0.405360471,0.603086615,32.85621416
10.5,4.090909091,15,30,6,9,0.005,0.00186005,9.62E-08,0.006818455,0.007,0.010465349,6.896206531,12.11343058,0.500469822,0.700526134,0.625224295,0.370031024,32.90796997
8.4,15,6.818181818,22.5,10,12,0.005,0.006,0.001090909,0.0112503,0.004166792,0.001268626,7.469346928,10.14015901,0.467133237,0.503897552,0.414947941,0.375229593,31.4475476
5.25,5.625,7.5,11.25,5,3,0.002169917,0.0056256,0.01,0.012,0.005833533,0.002737674,8.553072583,12.50467593,0.584438063,0.433554844,0.358463964,0.377701309,31.51091596
3.818181818,4.5,18.75,30,10,9,0.005,0.006,0.01,0.012,0.007,1.16E-07,8.370937846,10.99135792,0.622509111,0.48451125,0.657972753,0.314937137,28.29863396
14,4.5,6.818181818,11.25,10,4,0.005,0.006,0.00279021,0.012,0.007,0.001008879,7.549008791,12.19773591,0.325936333,0.431757866,1.047733284,0.498461246,46.9739633
3.818181818,7.5,18.75,15,4.285714286,9,0.005,0.006,0.006009744,0.012,8.33E-08,9.52E-04,7.734543666,14.75624123,0.496383313,0.208550984,0.639810539,0.637449827,31.78863958
3.818181818,4.090909091,10.71428571,7.5,6,3,0.005,0.006,0.002060555,0.00519,0.007,0.008963721,7.413009492,10.36079138,0.462290425,0.59413711,0.518465202,0.324755592,38.71969796
10.5,15,18.75,30,3.75,4,0.005,0.006,0.01,0.012,2.84E-04,5.37E-04,11.10984846,10.95111066,0.355553343,0.389611552,0.343799958,0.355772385,33.72188453
3.818181818,7.5,9.375,22.5,5,3.6,0.001578257,0.006,0.01,0.012,0.002976333,0.01137907,6.864793027,10.17099046,0.441111345,0.697957915,0.312490647,0.527988504,32.96625216
6,7.5,25,8.181818182,2.5,6,0.005,5.00E-07,0.008012949,0.004091209,0.007,0.006976977,9.492924769,12.14465817,0.482920998,0.641120897,0.518421046,0.834061197,35.77667663
8.4,7.5,25,9,3,3.6,4.55E-07,0.006,0.01,0.012,0.003066667,0.00204,6.781762642,12.3525162,0.926217483,0.380286722,0.54989849,0.771031272,26.45005864
10.5,5,15,18,10,9,0.005,0.006,0.002884731,0.012,7.58E-04,9.52E-04,7.626544299,12.81635177,0.375402692,0.232756036,0.430492235,0.584352836,30.01132391
8.4,4.090909091,12.5,18,3.333333333,4,0.005,0.006,0.00858533,0.004091182,0.002788889,0.003131395,7.517077997,12.16662785,0.347105489,0.586192657,1.833154746,0.613129129,35.30859389
7,11.25,6.25,12.85714286,7.5,3.6,0.005,0.006,0.003336538,0.002922351,0.002083444,0.006190698,7.147318962,15.04929562,0.242023397,0.312593469,0.365511143,0.434076812,33.45880616
6,5.625,10.71428571,9,4.285714286,5.142857143,0.005,0.006,0.01,0.0045003,0.007,0.001196153,6.522416232,10.90518213,0.306490384,0.51785235,0.341164858,0.331035848,35.60072435
8.4,15,6.25,18,7.5,12,0.005,0.006,0.001,0.012,0.006250167,0.017,8.289117453,13.46751464,0.555621215,0.804356239,0.560061285,0.345841152,28.20571758
10.5,15,7.5,7.5,10,7.2,0.004339339,0.006,6.56E-04,0.012,0.007,0.004186221,8.118585022,14.41054262,0.471389549,0.518914125,0.331086638,0.298334881,32.84500001
4.666666667,7.5,6.818181818,8.181818182,10,3,0.005,0.006,4.54E-04,0.006818515,0.004166792,0.012076744,9.23177813,11.68817716,0.428836589,0.616516563,0.405036876,0.348508753,33.3364146
6,7.5,12.5,9,3.75,6,0.002479835,0.006,0.00600976,0.012,0.001041778,0.013953837,6.988964555,10.78986008,0.31074538,0.142138311,0.361544185,0.785336538,34.57477139
7,11.25,7.5,18,6,9,0.002893058,0.006,0.01,0.0090003,0.003571571,9.52E-04,7.834965042,11.30854086,0.581854893,0.500061012,0.355635418,0.250393287,30.85456371
3.818181818,6.428571429,8.333333333,30,3.333333333,3.272727273,0.005,0.006,0.002671068,0.012,5.62E-04,0.005088855,7.281322013,14.61592767,1.096777232,0.679408918,0.531859626,0.393673084,35.42622648
3.5,15,7.5,12.85714286,4.285714286,7.2,0.005,0.006,0.007211731,0.012,0.001785839,0.001674558,7.610368293,10.04533707,0.287904699,0.533148067,0.386386845,0.581117268,29.8233929
3.818181818,9,8.333333333,7.5,5,4,0.00347162,0.006,0.01,0.00519,0.007,0.001008879,7.107158057,10.38604778,0.348810377,0.558647686,0.339660355,0.300119391,36.3725912
14,5,7.5,9,3,4,4.55E-07,0.006,0.001442423,0.012,8.40E-04,0.001008879,7.556474037,10.65371671,0.416250562,0.437493662,0.448148653,0.345642835,49.78203557
10.5,5.625,8.333333333,15,3.75,3.6,4.55E-07,0.006,0.01,0.012,0.007,0.01137907,7.675579823,11.4910608,0.440679948,0.474949867,0.725855151,0.348033391,34.73529544
6,6.428571429,9.375,11.25,3.333333333,3,0.005,0.006,0.004507356,0.012,0.001397222,0.00540598,7.376146778,11.35320906,0.435887596,0.812055887,0.304519178,0.641697304,30.18979016
6,4.090909091,12.5,12.85714286,3.75,4,0.005,0.006,9.62E-08,0.012,0.002232286,0.001008879,6.783833325,12.62248019,0.402330198,0.364406486,0.437403134,0.566890863,28.57183649
3.818181818,3.75,25,9,10,7.2,0.001578257,0.006,0.008012949,0.002045727,0.007,0.002790853,12.61415171,11.48374838,0.485382795,0.481536298,0.440950827,0.889536196,45.38530311
3.818181818,15,18.75,12.85714286,2.5,4.5,0.005,0.006,0.009014567,0.010714619,7.00E-04,0.005232791,7.418748714,11.64645034,0.338351727,0.341662262,0.401745907,0.410745886,35.72326121
7,5.625,6.25,30,3.333333333,9,0.005,0.006,0.004504808,0.012,0.002788889,0.007475282,6.871867642,10.1665251,0.524040044,0.44614592,0.289155271,0.569233744,27.11240693
4.2,4.5,7.5,30,2.727272727,9,0.005,0.002046,0.007211731,0.006818455,5.11E-04,0.017,11.74353577,9.781101456,0.428362722,0.703218044,0.380061288,0.458550881,36.09455831
4.2,7.5,7.5,11.25,3.333333333,3,0.005,0.006,0.003605913,0.012,9.33E-04,0.012076744,7.364936813,14.94881468,0.40929466,0.32660906,0.484748801,0.46354627,29.26468368
4.2,4.090909091,12.5,22.5,2.727272727,3,0.005,0.006,0.01,0.012,0.007,0.012076744,8.300300733,13.4776176,0.342290529,0.356809787,0.583504352,0.465009448,31.25677238
4.666666667,6.428571429,15,9,6,3.272727273,0.005,0.006,9.62E-08,0.011250375,0.003571571,0.016947992,9.415148625,10.9826264,1.274423477,0.594579611,0.43357081,0.532595186,28.42990178
14,15,9.375,30,4.285714286,3,0.005,0.006,0.004507356,0.012,0.002551163,0.012076744,7.39323294,10.31660419,0.722139326,0.953208447,0.449041001,0.695596565,34.87572954
8.4,15,6.25,10,2.727272727,5.142857143,4.55E-07,0.006,0.008009615,0.012,0.001067273,0.001196153,7.309565795,10.94914137,0.590260394,0.269033799,0.412294031,0.737482768,31.94257318
3.5,5.625,12.5,30,5,12,0.005,0.006,9.62E-08,2.50E-07,0.005833533,0.001268626,7.197378231,10.96027624,0.425118521,0.404379961,0.492932789,0.558858707,51.50930778
5.25,5.625,12.5,22.5,3.333333333,3,0.005,0.006,0.01,0.012,5.62E-04,0.003429457,7.097445818,10.83345603,0.652019651,0.500001226,0.346382672,0.524072782,35.16359671
3.818181818,6.428571429,12.5,7.5,3.333333333,6,0.005,0.006,0.00600976,0.012,0.003902222,0.009767721,7.323403474,11.34446919,0.260215593,0.348844791,0.330925699,0.618207551,31.58607706
6,6.428571429,7.5,30,4.285714286,7.2,0.005,5.00E-07,0.001442423,0.006818455,0.0050002,0.016744535,7.761538869,11.93198197,0.319525668,0.472344865,0.425111427,0.246344761,34.45838755
10.5,15,8.333333333,18,4.285714286,12,0.005,0.006,9.62E-08,0.012,3.25E-04,0.006976919,6.934524956,10.70929302,0.370515652,0.864378145,0.771835334,0.735781673,28.73719663
5.25,11.25,15,9,2.5,4.5,0.004773273,0.006,0.01,0.007500333,0.004596667,0.001744341,7.498709918,9.590446271,0.308731006,0.376058797,0.772093844,0.447377361,29.69853975
4.2,3.75,6.25,10,10,9,0.005,0.006,0.01,0.012,7.58E-04,1.16E-07,7.761824533,10.98981442,0.52908924,0.462489285,0.413106452,0.470294585,35.04106064
4.2,9,7.5,30,3.333333333,9,0.005,0.006,0.01,0.012,0.005572222,0.017,7.231548661,12.30891077,0.306348656,0.415574278,0.555459659,0.489751452,41.98753153
8.4,9,25,11.25,10,3.6,0.005,0.006,0.01,0.012,0.007,0.001473996,6.930763137,10.0363807,0.386995639,0.350359537,0.517498333,0.587988405,36.40347421
8.4,15,18.75,12.85714286,7.5,6,0.005,5.00E-07,0.01,0.012,0.006250167,0.004983588,7.636588288,11.38922137,0.389797477,0.36709673,0.528919076,0.407306289,51.81069318
8.4,11.25,6.818181818,15,6,7.2,0.005,0.006,0.01,0.012,4.55E-04,0.016744535,7.276208926,14.12308107,0.620583255,0.540107345,0.670800647,0.353875872,33.76713197
3.5,4.090909091,6.818181818,22.5,3.75,4,0.005,0.006,0.005460539,0.0112503,0.002232286,0.016102326,9.622597148,12.14474394,0.587815542,0.527152905,0.354961301,0.50683977,38.77133295
10.5,5.625,6.25,12.85714286,4.285714286,3.272727273,0.005,0.006,0.001637238,2.50E-07,0.002551163,0.003112333,6.710108001,11.61617831,0.497262461,1.012823979,0.777701502,0.26189339,35.57732842
8.4,5.625,18.75,30,6,3.272727273,0.005,0.0056256,9.62E-08,0.012,0.002500125,0.003977061,6.684114632,12.71099114,0.479697038,0.359593405,0.326858381,1.091617832,51.69460764
7,7.5,10.71428571,22.5,3.75,3.272727273,0.005,0.006,9.62E-08,0.012,6.25E-04,0.008646596,7.581853781,14.31008079,0.378631827,0.593680594,0.520084241,0.543720023,40.60274423
4.2,11.25,7.5,22.5,6,12,0.005,0.006,0.01,0.012,8.33E-08,0.009966977,8.875835268,10.44758938,0.673923819,0.534023767,0.269556265,0.463666934,30.84388637
8.4,7.5,18.75,22.5,3.75,9,0.005,0.006,0.006009744,0.012,0.001041778,0.010465349,8.33761953,12.39560271,0.30299294,0.408241831,0.338740849,0.725291172,29.9861887
6,11.25,7.5,12.85714286,2.727272727,3,0.005,0.006,9.62E-08,0.012,0.007,0.004294186,6.57660751,9.447737167,0.55923182,0.292608734,0.814919828,0.583550564,46.25942797
7,3.75,25,8.181818182,7.5,9,0.005,0.006,0.00218542,0.001859777,0.0012501,0.010465349,7.489730152,11.59375779,0.383302457,1.204149103,0.504739461,0.391905542,29.72505119
5.25,9,9.375,10,10,3.6,0.005,0.006,0.004507356,0.012,8.33E-08,0.006190698,9.447838523,9.516090189,0.326132976,0.484135949,0.711157858,0.582097092,32.86752131
14,5,15,22.5,3.75,4.5,0.005,0.006,0.01,0.012,0.001562625,0.001744341,10.37439537,9.796996204,0.613909688,0.509807659,0.359159843,1.076784887,33.2683856
7,11.25,25,30,3.333333333,4,0.005,0.006,0.008012949,0.012,0.001993651,0.003131395,8.599087051,11.85129163,0.544656281,0.353525414,0.718082123,0.602287703,33.67241185
8.4,5.625,6.25,7.5,5,6,0.005,0.006,0.001,0.011175,0.004166833,0.006976977,8.298489526,11.44560336,0.692003095,0.41538027,0.583771141,0.343262676,36.76568807
4.2,3.75,15,11.25,3.333333333,12,0.005,0.002359091,0.01,0.012,0.003902222,0.002790837,10.92251357,11.43511515,1.037535129,0.312887865,0.359479465,0.348187361,33.26446598
8.4,4.5,12.5,18,2.727272727,3.6,0.005,0.006,0.001092762,0.012,7.64E-04,0.016567442,10.30700546,11.95119738,0.438350141,0.438110978,0.511567845,0.40464599,30.5632912
14,11.25,6.818181818,30,3,4.5,0.005,0.006,0.01,0.012,8.40E-04,0.002616453,7.177990337,13.7795332,1.548510439,0.450195544,0.384630181,0.450403124,30.22912893
4.2,4.5,10.71428571,22.5,6,12,0.005,0.002046,0.01,0.005113909,8.33E-08,0.017,10.26927835,10.57060245,0.414939688,0.623990887,0.574259232,0.611680812,39.54550269
3.818181818,5,6.25,30,5,4,0.005,0.002273273,0.002401923,2.50E-07,0.004166833,0.003131395,7.924640086,10.97901048,0.335989422,0.257060026,0.638634792,0.704776542,32.41143208
4.2,4.5,8.333333333,10,5,4,4.55E-07,0.0045006,0.01,2.50E-07,0.007,0.001008879,6.718365595,13.0561879,0.50252385,0.601604383,0.775716296,0.423728493,33.22296919
4.666666667,11.25,6.818181818,15,3,4.5,0.005,0.006,0.003958479,0.0075003,0.00585,0.005232791,9.006763889,10.4604592,0.834046845,1.63577714,0.712805189,0.55821019,29.17179627
5.25,11.25,6.25,9,5,5.142857143,0.005,0.006,0.001,0.012,0.001389,0.005980299,8.830426856,16.01319523,0.301343235,0.4893629,0.425461819,0.281240259,43.10963917
6,5,25,30,4.285714286,5.142857143,0.005,0.0050006,0.00218542,2.50E-07,0.007,0.001196153,8.744481884,9.949157514,0.622979682,2.137591795,0.38708153,0.648877686,30.35180188
4.2,11.25,8.333333333,18,3.333333333,3,0.005,0.005114182,0.001602679,0.012,0.001993651,0.002737674,7.581544393,11.75790718,0.228772798,0.433533189,0.382162452,0.462268221,33.85542425
4.2,3.75,10.71428571,8.181818182,2.727272727,4,0.003818727,0.006,0.003434194,0.012,0.007,5.37E-04,7.448850382,11.14296341,0.446696759,0.461408491,0.428292971,0.42124445,29.01727344
10.5,4.5,18.75,9,3.75,3,0.005,0.006,0.01,0.012,0.001562625,0.003429457,8.255078038,12.41679409,0.570821351,0.494447036,0.572703121,0.689477887,32.05616393
14,3.75,25,10,5,3,0.005,0.006,0.00218542,0.002273,8.33E-08,0.012076744,7.06955648,10.06646583,0.327841531,0.570039005,0.411979187,0.487940452,43.13716028
7,5,18.75,9,5,9,0.005,0.006,0.001639091,0.012,8.33E-08,0.017,6.772390515,10.47068966,0.55664079,0.926471195,0.411870947,0.311382796,31.5365563
5.25,4.090909091,10.71428571,8.181818182,7.5,3,0.005,5.00E-07,0.003434194,0.012,0.004464429,0.00217167,6.615325042,10.91604309,0.429971848,0.571467899,0.272924903,0.421885264,36.81975753
4.2,7.5,8.333333333,12.85714286,10,3,0.005,0.003409636,0.008013013,0.012,0.002777889,0.004294186,6.999314689,12.67412766,0.320311317,0.428709702,0.449865015,0.425515129,32.80110378
6,3.75,15,7.5,7.5,4,0.005,0.006,0.01,0.011175,0.006250167,5.37E-04,7.123223414,12.44192852,0.284219841,0.451273559,0.561154039,0.36650047,25.68842668
7,6.428571429,7.5,10,3.333333333,3.6,0.005,0.006,0.01,0.012,2.59E-04,0.016567442,7.134335764,9.844530542,0.617552818,0.432076366,0.733808537,0.585596958,30.17036288
8.4,7.5,10.71428571,11.25,4.285714286,6,0.005,0.006,0.01,0.012,0.001785839,0.003488547,6.637523733,10.40129429,0.380184102,0.446203509,0.363888078,0.863320266,35.16930518
10.5,11.25,12.5,22.5,2.5,5.142857143,0.005,0.006,0.01,0.012,0.001627778,0.008372372,7.595239791,10.03164084,0.505356562,0.476788614,0.443037828,0.498217444,32.60755811
10.5,9,7.5,7.5,3.333333333,4,0.005,0.006,0.003605913,0.0012,0.001397222,0.005725581,7.286926317,16.42211308,0.309509551,0.329796895,0.613397992,0.318559891,29.91409428
6,5,18.75,7.5,10,4.5,0.005,0.006,9.62E-08,0.00519,0.004166792,0.005232791,6.561677626,15.97326778,0.501621427,0.483926162,0.396767064,0.407364567,33.97187308
7,11.25,7.5,7.5,10,3,0.005,5.00E-07,0.007211731,0.011175,0.007,0.003429457,10.29575054,9.74277823,0.457005282,0.374668936,0.435994083,0.933362966,36.05921412
8.4,3.75,6.25,18,3.75,12,0.005,0.006,0.004504808,0.012,0.00625025,0.006976919,7.982764058,12.59707652,0.374659952,0.631157036,0.562456107,0.738890998,34.34431197
4.666666667,4.090909091,6.818181818,12.85714286,4.285714286,7.2,0.005,0.006,0.005460539,0.012,3.25E-04,0.017,7.556146038,11.63659884,0.46280762,0.164585186,0.256294847,0.209021332,29.28931648
3.5,11.25,12.5,18,3.333333333,4.5,0.001991736,0.006,0.01,0.012,0.003902222,0.010465465,6.629739816,10.12302584,0.525326247,0.437370674,0.333359253,0.421510631,37.91839537
3.818181818,3.75,6.818181818,30,3.333333333,6,0.005,0.006,0.01,0.012,0.001993651,6.34E-04,7.356930509,11.76281394,0.182370395,0.695790906,0.332025001,0.287834137,37.97933519
4.2,9,8.333333333,30,3.75,4,0.005,0.006,0.004006554,0.012,6.25E-04,0.00780093,12.8010849,10.27817798,0.600770196,1.184577479,0.267384044,0.970241589,32.04581197
3.5,5.625,6.818181818,9,5,6,0.005,0.002557364,0.00279021,0.0045003,0.002976333,0.003488547,6.685400801,11.2370604,0.350413215,0.387169547,0.471168738,0.691533673,34.81829957
3.5,4.5,6.818181818,30,2.5,4.5,0.005,5.00E-07,0.003958479,0.012,0.001627778,0.01569814,7.236432151,9.353959851,0.315129033,0.302703177,1.469086541,0.343178444,29.97924908
14,11.25,18.75,30,3.333333333,3.272727273,0.005,0.006,9.62E-08,0.012,0.005572222,0.001854545,7.304341789,10.73818686,0.399679604,0.501596933,0.344904118,0.930049162,33.00534812
4.666666667,11.25,9.375,22.5,3.333333333,6,0.005,0.006,0.01,0.012,5.62E-04,0.017,7.216251865,14.92190953,0.376349085,0.426833475,0.496541405,0.313567959,32.85134788
7,6.428571429,9.375,9,6,5.142857143,0.005,0.006,0.004507356,0.012,0.001666778,0.005980299,6.825580081,9.595378312,0.390964967,0.361259756,0.466687261,0.637771333,47.69467555
3.818181818,15,9.375,11.25,10,5.142857143,0.005,0.006,0.01,0.012,0.007,0.001993511,7.022815357,11.2005442,0.587273099,0.395301071,0.408886486,0.533837804,36.69696571
7,9,6.818181818,8.181818182,3.333333333,9,0.005,0.006,4.54E-04,0.006818515,2.59E-04,0.017,11.13496305,13.71702747,0.58921629,0.344880146,0.446129685,0.397712793,31.23634771
4.2,4.090909091,25,15,3.333333333,9,4.55E-07,0.006,0.01,0.003409364,0.002788889,0.007475282,6.691378727,15.10973914,0.379866564,0.877463836,0.484938289,0.828160488,47.64802124
3.5,3.75,25,10,6,9,0.001991736,0.006,0.01,0.012,8.33E-08,0.003488527,7.140317093,9.901689077,0.274471476,0.47601924,0.667600827,0.536310056,39.81765826
4.2,7.5,9.375,22.5,2.5,3,0.005,0.006,0.003004936,0.012,0.001627778,0.00540598,7.930949368,10.06602134,0.229759545,0.335992831,0.335434255,0.376632609,29.4311703
4.2,5.625,18.75,7.5,2.727272727,12,0.003818727,0.0056256,9.62E-08,0.012,0.001902273,0.002790837,9.591134011,14.88316626,0.272532322,0.425108565,1.225301679,0.561183659,44.3881649
4.666666667,5,6.818181818,9,3.75,6,0.00424297,0.006,0.00279021,0.012,0.002232286,0.004983588,7.278122345,10.47185962,0.52201338,0.488511279,0.20065862,0.369133216,32.15542641
3.5,4.090909091,6.818181818,8.181818182,4.285714286,12,0.005,0.00186005,0.003958479,0.006818515,0.007,0.006976919,7.015225435,16.99242549,0.360098712,0.347732346,0.789999577,0.319187587,36.72559224
14,7.5,12.5,11.25,10,9,0.005,0.006,0.01,0.012,0.007,0.010465349,6.826329475,10.69710965,0.398574383,0.584906929,0.297555142,0.78006552,31.53174793
3.5,4.090909091,9.375,9,3.75,5.142857143,0.001991736,0.006,0.006439038,0.012,0.003125167,5.44E-04,6.787523774,16.17743476,0.40944919,0.184950683,0.502756677,0.451793909,26.70071732
10.5,9,18.75,18,10,3.272727273,0.005,0.006,9.62E-08,0.012,0.005952524,0.011759619,7.020304884,12.14669476,0.516294099,0.244026647,0.493508469,0.449936616,34.62850512
3.5,11.25,7.5,8.181818182,7.5,4,0.005,0.006,0.003605913,0.012,0.007,0.016102326,8.171910625,10.80298692,0.494798864,0.285078469,0.652056618,0.443766494,33.72708524
3.5,7.5,18.75,7.5,6,3,0.005,0.006,0.006009744,0.011175,0.001666778,0.00217167,7.667625259,11.09586428,0.44145856,0.653928883,0.704393877,0.535315906,35.39092079
3.818181818,5,8.333333333,10,2.5,12,0.005,0.006,0.008013013,0.012,0.001256667,0.004651318,7.746342624,11.62013787,0.319848347,0.345595635,2.29143425,0.35427546,33.95667155
3.818181818,11.25,8.333333333,11.25,3.333333333,3,0.005,0.006,0.008013013,0.009375333,0.007,0.00217167,6.588734589,11.09907012,0.759971782,0.526275597,0.335091283,0.429313443,34.86156657
3.818181818,5,10.71428571,10,3.75,3,0.005,5.00E-07,0.002060555,0.012,0.001041778,0.004294186,6.832628045,9.620616292,0.342294545,0.497467295,0.586359077,0.63606757,39.73992394
3.818181818,5.625,9.375,22.5,3.75,3,0.00347162,0.006,0.004507356,0.012,0.001041778,0.0017,9.58738206,10.87512462,0.306848137,0.313514911,0.593833225,0.344322506,29.18289802
10.5,5.625,6.25,8.181818182,2.5,3.272727273,0.005,0.006,0.001,0.001859777,0.007,0.006571247,10.55888132,11.43921778,0.318867086,0.438704774,0.470716286,0.708787515,38.86314909
8.4,11.25,8.333333333,22.5,2.5,4.5,0.00347157,5.00E-07,9.62E-08,0.012,9.53E-04,0.00732586,8.372432053,13.06367111,0.722301526,0.328615384,0.381508692,0.644784468,37.22561567
7,3.75,9.375,15,3.333333333,6,0.002893058,0.006,0.01,0.0075003,9.33E-04,1.16E-07,9.724593976,12.47481309,0.467380585,0.755171143,0.394390642,0.430920083,33.11953854
5.25,5,12.5,10,6,12,0.005,0.006,0.00858533,0.012,0.005000167,0.017,9.867834355,9.702840155,0.663607355,0.480516608,0.382096264,0.560822201,33.23147671
10.5,3.75,18.75,7.5,3,6,0.005,0.006,0.01,0.012,0.007,0.004983588,7.248551101,13.85076118,0.593225055,0.35185895,0.615561576,0.3424269,31.28749975
3.818181818,3.75,8.333333333,22.5,3.333333333,9,0.005,0.00447,0.001602679,0.012,0.007,0.007475282,7.571501409,10.2959512,0.794334062,0.499788585,0.51756598,0.445755396,35.50714494
6,3.75,12.5,12.85714286,2.727272727,6,0.002479835,0.00447,0.001092762,2.50E-07,0.001902273,0.004983588,9.016326988,10.42560233,0.557801372,0.319752051,0.214702592,0.636800992,28.1586588
3.818181818,6.428571429,12.5,11.25,4.285714286,12,0.005,0.002922623,0.01,0.0056253,0.002551163,0.009966977,8.073379032,12.03714788,0.564778339,1.195610136,0.525915722,0.608702464,28.50020746
7,4.5,7.5,12.85714286,10,7.2,0.002893058,0.006,0.003605913,0.012,0.002777889,0.001674558,14.19528302,12.0468554,0.567427723,0.501580483,0.650575135,0.52159505,32.78633161
6,3.75,15,15,4.285714286,7.2,0.005,0.006,0.01,0.012,7.14E-04,0.008372326,6.533050752,11.07819083,0.485584237,0.499096152,0.374955494,0.542805368,35.11435003
7,11.25,7.5,12.85714286,3.333333333,6,0.005,0.006,0.005151264,0.002922351,5.56E-06,0.004983588,8.4055354,10.98665182,0.422966478,0.729320216,0.53973854,0.309621536,34.28620256
5.25,6.428571429,7.5,7.5,4.285714286,3.272727273,0.005,0.006,0.01,0.012,7.14E-04,0.003112333,13.46266095,17.1398605,0.76622448,0.365882991,0.451365218,0.309241434,31.00047033
10.5,9,12.5,15,5,4.5,0.005,0.006,0.01,0.003409364,8.33E-08,0.01569814,8.477308398,8.909483532,0.187867108,0.26934513,0.592799699,0.298302269,39.7211349
5.25,5,10.71428571,9,2.5,3.6,0.005,0.006,9.37E-04,0.012,0.002091667,0.006190698,9.221194008,9.793306334,0.549625716,1.192423547,0.666256692,0.329336125,32.6161508
14,9,25,12.85714286,3.333333333,4.5,0.005,0.006,0.00218542,0.002922351,0.007,0.001744341,9.529995593,12.69507625,0.352408436,0.744325347,0.467988403,0.403815042,36.23781557
8.4,4.5,6.25,18,5,4,0.00347157,0.006,0.001637238,0.012,0.002083458,0.005725581,12.17709977,9.470273012,0.6000334,0.358197714,0.499717965,0.49642831,35.20954245
