time,aR1,aR2,aR3,aR4,aR5,aR6,bR1,bR2,bR3,bR4,bR5,bR6,pricePaidToGen1,pricePaidToGen2,pricePaidToGen3,pricePaidToGen4,pricePaidToGen5,pricePaidToGen6,avgMCP,avgMW 1,avgMW 2,avgMW 3,avgMW 4,avgMW 5,avgMW 6,daily Profit 1,daily Profit 2,daily Profit 3,daily Profit 4,daily Profit 5,daily Profit 6,MCforecast 1,MCforecast 2,MCforecast 3,MCforecast 4,MCforecast 5,MCforecast 6,MWforecast 1,MWforecast 2,MWforecast 3,MWforecast 4,MWforecast 5,MWforecast 6,distr 1,mu 1,sigma 1,nu 1,tau 1,distr 2,mu 2,sigma 2,nu 2,tau 2,distr 3,mu 3,sigma 3,nu 3,tau 3,distr 4,mu 4,sigma 4,nu 4,tau 4,distr 5,mu 5,sigma 5,nu 5,tau 5,distr 6,mu 6,sigma 6,nu 6,tau 6,Obj Value 1,Obj Value 2,Obj Value 3,Obj Value 4,Obj Value 5,Obj Value 6,Prob 1,Prob 2,Prob 3,Prob 4,Prob 5,Prob 6,
563,9.922884165222454,10.051661411714356,10.687117615328605,10.821729658810941,9.008503250136613,9.849036725880639,5.209479482089057E-6,6.0E-6,1.6881647776915258E-5,0.009054146496369124,8.16095157102967E-4,1.7E-5,0.0,0.0,0.0,0.0,9.340219736721151,9.852273841142123,9.340219736721151,0.0,0.0,0.0,0.0,203.23395114981994,95.20927239663035,0.0,0.0,0.0,0.0,10904.445132291468,9485.198066360968,8.786744842633361,8.786744842633361,8.786744842633361,8.786744842633361,8.786744842633361,8.786744842633361,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,204.98608088956897,95.37407321494761,0.0,8.786744842633361,1.0127378714041857,---,---,0.0,8.786744842633361,1.0127378714041857,---,---,0.0,8.786744842633361,1.0127378714041857,---,---,0.0,8.786744842633361,1.0127378714041857,---,---,0.0,8.786744842633361,1.0127378714041857,---,---,0.0,8.786744842633361,1.0127378714041857,---,---,45.28514523057575,2.570898286077918,5.345007698972246,12.999994953459408,303.8494333934884,306.85674048628124,0.8690642817133923,0.894169979446734,0.9697055317833086,0.9784004628780819,0.708613008127033,0.8536306577299808,
564,9.923690122937183,10.052441178095348,10.68767952159057,10.822232620130485,9.008357385533067,9.849721848173017,5.366728707952648E-6,6.0E-6,1.6894704820908215E-5,0.00905332724289657,8.185576883852934E-4,1.7672601491142863E-5,0.0,0.0,0.0,0.0,9.341084690883386,9.85308691732702,9.341084690883386,0.0,0.0,0.0,0.0,203.2399854472492,95.20582342355952,0.0,0.0,0.0,0.0,10900.125141692799,9482.670001932744,8.78784923339633,8.78784923339633,8.78784923339633,8.78784923339633,8.78784923339633,8.78784923339633,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,204.99030164531962,95.37041859689356,0.0,8.78784923339633,1.0123548553229598,---,---,0.0,8.78784923339633,1.0123548553229598,---,---,0.0,8.78784923339633,1.0123548553229598,---,---,0.0,8.78784923339633,1.0123548553229598,---,---,0.0,8.78784923339633,1.0123548553229598,---,---,0.0,8.78784923339633,1.0123548553229598,---,---,45.277765572201005,2.570573288412485,5.344863725345428,12.999771223368871,303.730122272807,306.7828226327927,0.8690926848114126,0.8941977538421033,0.9697174721046029,0.9784092316711374,0.7086050879976089,0.8536560055168947,
565,9.924505174573781,10.053220081658973,10.688240866718933,10.822735299958078,9.008410017961342,9.850662684085352,5.127671859501521E-6,6.0E-6,1.6910324240214294E-5,0.00905237103395912,8.205334361312879E-4,1.7E-5,0.0,0.0,0.0,0.0,9.341950336146446,9.853899564258239,9.341950336146446,0.0,0.0,0.0,0.0,203.24602477974835,95.20235802607708,0.0,0.0,0.0,0.0,10895.95278697583,9480.250319874067,8.788952382380245,8.788952382380245,8.788952382380245,8.788952382380245,8.788952382380245,8.788952382380245,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,204.99450132517498,95.36678022379401,0.0,8.788952382380245,1.0119723788331192,---,---,0.0,8.788952382380245,1.0119723788331192,---,---,0.0,8.788952382380245,1.0119723788331192,---,---,0.0,8.788952382380245,1.0119723788331192,---,---,0.0,8.788952382380245,1.0119723788331192,---,---,0.0,8.788952382380245,1.0119723788331192,---,---,45.27039319248709,2.5702486056007663,5.34471986036416,12.999547637502884,303.61089078087866,306.7090407402236,0.8691210534339271,0.8942254906682839,0.969729395198391,0.9784179877272975,0.7085971188827589,0.8536813248925579,
566,9.925305896312492,10.05399868207623,10.688802270016236,10.823238320971932,9.008410446548913,9.851382940179946,5.443089424953969E-6,6.0E-6,1.6924078038765533E-5,0.009051277129053473,8.226350748962043E-4,1.7481808807636247E-5,0.0,0.0,0.0,0.0,9.342814984201446,9.854711438128534,9.342814984201446,0.0,0.0,0.0,0.0,203.25205419591884,95.19890033159379,0.0,0.0,0.0,0.0,10891.722618510457,9477.765262192877,8.790054928145743,8.790054928145743,8.790054928145743,8.790054928145743,8.790054928145743,8.790054928145743,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,204.99870031916507,95.3631398977591,0.0,8.790054928145743,1.0115904415322647,---,---,0.0,8.790054928145743,1.0115904415322647,---,---,0.0,8.790054928145743,1.0115904415322647,---,---,0.0,8.790054928145743,1.0115904415322647,---,---,0.0,8.790054928145743,1.0115904415322647,---,---,0.0,8.790054928145743,1.0115904415322647,---,---,45.26302110925945,2.5699239062568413,5.344575865808677,12.999323763290041,303.49169715964103,306.6352591090086,0.8691493607232676,0.894253175700356,0.9697412995600446,0.9784267302109405,0.7085890589440733,0.8537065793319205,
567,9.92611627560171,10.054776615602778,10.6893633265127,10.82374126728818,9.008415041533667,9.85226209095094,5.346545238000031E-6,6.0E-6,1.6939937605518167E-5,0.009050052709144,8.247243842874329E-4,1.712662967473829E-5,0.0,0.0,0.0,0.0,9.3436788139591,9.855522845429093,9.3436788139591,0.0,0.0,0.0,0.0,203.258069491364,95.19545117976897,0.0,0.0,0.0,0.0,10887.521376395862,9475.324681806293,8.791156456263206,8.791156456263206,8.791156456263206,8.791156456263206,8.791156456263206,8.791156456263206,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.00289887795,95.35949590995308,0.0,8.791156456263206,1.0112090416548052,---,---,0.0,8.791156456263206,1.0112090416548052,---,---,0.0,8.791156456263206,1.0112090416548052,---,---,0.0,8.791156456263206,1.0112090416548052,---,---,0.0,8.791156456263206,1.0112090416548052,---,---,0.0,8.791156456263206,1.0112090416548052,---,---,45.25565387598046,2.5695994066009145,5.3444318975460945,12.999099883965938,303.37260238442724,306.56150376164607,0.8691776224301757,0.894280818426155,0.9697531862417134,0.9784354597236822,0.7085809481410382,0.8537317841701595,
568,9.926917985815365,10.055553921604147,10.689924081361513,10.824244179959178,9.008365233394933,9.853047577391193,5.56755143523957E-6,6.0E-6,1.6954251046393913E-5,0.009048698056144474,8.269443142412089E-4,1.725903685008017E-5,0.0,0.0,0.0,0.0,9.344541362109227,9.856333422236965,9.344541362109227,0.0,0.0,0.0,0.0,203.26406683306462,95.19201083795411,0.0,0.0,0.0,0.0,10883.280622663644,9472.85146824563,8.79225701214809,8.79225701214809,8.79225701214809,8.79225701214809,8.79225701214809,8.79225701214809,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.00708870978443,95.35586047532884,0.0,8.79225701214809,1.0108281777899553,---,---,0.0,8.79225701214809,1.0108281777899553,---,---,0.0,8.79225701214809,1.0108281777899553,---,---,0.0,8.79225701214809,1.0108281777899553,---,---,0.0,8.79225701214809,1.0108281777899553,---,---,0.0,8.79225701214809,1.0108281777899553,---,---,45.248291011452764,2.569275083869641,5.344287939513814,12.998875970501846,303.2535792831587,306.48782728073013,0.8692058371894428,0.8943084180062193,0.9697650551943763,0.9784441761942227,0.7085727807629628,0.8537569455882144,
569,9.927731301529349,10.056330499117294,10.6904844210305,10.824746933466015,9.008259214584125,9.853881203584926,5.296857921370234E-6,6.0E-6,1.696858405001555E-5,0.009047222618095326,8.292990759668295E-4,1.7135016298901456E-5,0.0,0.0,0.0,0.0,9.345402527854908,9.857143319390989,9.345402527854908,0.0,0.0,0.0,0.0,203.2700403516844,95.1885819411631,0.0,0.0,0.0,0.0,10879.020212113332,9470.381869307388,8.793356481496062,8.793356481496062,8.793356481496062,8.793356481496062,8.793356481496062,8.793356481496062,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.01126579123766,95.35223414027325,0.0,8.793356481496062,1.0104478482348707,---,---,0.0,8.793356481496062,1.0104478482348707,---,---,0.0,8.793356481496062,1.0104478482348707,---,---,0.0,8.793356481496062,1.0104478482348707,---,---,0.0,8.793356481496062,1.0104478482348707,---,---,0.0,8.793356481496062,1.0104478482348707,---,---,45.24093378547544,2.568950998426165,5.344144035487858,12.998652102565176,303.1346345797095,306.41424159866335,0.8692340089642963,0.894335977172183,0.9697769067485302,0.978452879880151,0.7085645672406069,0.853782068679705,
570,9.928538332708811,10.05710632539341,10.691044279297685,10.825249504555103,9.008420441474044,9.854715703338991,5.244258544463986E-6,6.0E-6,1.6983625474754797E-5,0.00904562360260986,8.309996431474854E-4,1.7002309355400957E-5,0.0,0.0,0.0,0.0,9.346265074945315,9.857952437254466,9.346265074945315,0.0,0.0,0.0,0.0,203.27604004235857,95.18512596789839,0.0,0.0,0.0,0.0,10874.907369154938,9467.969132745488,8.794454839134154,8.794454839134154,8.794454839134154,8.794454839134154,8.794454839134154,8.794454839134154,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.0154249455784,95.34861839067429,0.0,8.794454839134154,1.010068051301421,---,---,0.0,8.794454839134154,1.010068051301421,---,---,0.0,8.794454839134154,1.010068051301421,---,---,0.0,8.794454839134154,1.010068051301421,---,---,0.0,8.794454839134154,1.010068051301421,---,---,0.0,8.794454839134154,1.010068051301421,---,---,45.23358249264356,2.5686271643466374,5.344000195957418,12.998428299372103,303.01575918200683,306.3407557074974,0.8692621387280968,0.8943634966807135,0.9697887383535514,0.9784615708421366,0.708556291204345,0.8538071556386546,
571,9.929342118699145,10.057882007191603,10.691604444763994,10.825752566056414,9.008531033987424,9.85552507663246,5.312337843840977E-6,6.0E-6,1.6995897976851056E-5,0.009043902327917916,8.328225956214463E-4,1.7E-5,0.0,0.0,0.0,0.0,9.34712675529129,9.858761253813675,9.34712675529129,0.0,0.0,0.0,0.0,203.28202133565358,95.18168180042737,0.0,0.0,0.0,0.0,10870.76490103525,9465.541300685214,8.795552776767448,8.795552776767448,8.795552776767448,8.795552776767448,8.795552776767448,8.795552776767448,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.01959570041163,95.34499467895826,0.0,8.795552776767448,1.0096887869356825,---,---,0.0,8.795552776767448,1.0096887869356825,---,---,0.0,8.795552776767448,1.0096887869356825,---,---,0.0,8.795552776767448,1.0096887869356825,---,---,0.0,8.795552776767448,1.0096887869356825,---,---,0.0,8.795552776767448,1.0096887869356825,---,---,45.226229563799166,2.568303222365665,5.34385616260123,12.998204091820734,302.896926303908,306.26722801848655,0.8692902044171575,0.8943909611192704,0.9698005563802501,0.9784702482015755,0.7085479148903681,0.8538321677732554,
572,9.930147813395807,10.058657055988544,10.692164220665195,10.82625556840243,9.008424146176685,9.856333291994511,5.277596783454349E-6,6.0E-6,1.6999154911313965E-5,0.009042062029748677,8.351739162222056E-4,1.7E-5,0.0,0.0,0.0,0.0,9.347985746805474,9.859569353096962,9.347985746805474,0.0,0.0,0.0,0.0,203.28795837204157,95.17826771912013,0.0,0.0,0.0,0.0,10866.508662501306,9463.071818548256,8.796649738089497,8.796649738089497,8.796649738089497,8.796649738089497,8.796649738089497,8.796649738089497,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.02376850304168,95.34136420904869,0.0,8.796649738089497,1.0093100533694426,---,---,0.0,8.796649738089497,1.0093100533694426,---,---,0.0,8.796649738089497,1.0093100533694426,---,---,0.0,8.796649738089497,1.0093100533694426,---,---,0.0,8.796649738089497,1.0093100533694426,---,---,0.0,8.796649738089497,1.0093100533694426,---,---,45.218881105436814,2.5679794624134167,5.343712144271927,12.997979859364087,302.7781930638108,306.19370950661425,0.8693182240271718,0.8944183830771687,0.9698123511904634,0.9784789126998791,0.7085394962682571,0.8538571276189153,
573,9.93094792436594,10.059431070479933,10.692723329268775,10.826758047451627,9.009224356714398,9.857140489431382,5.422260457394085E-6,6.0E-6,1.700340013724445E-5,0.009040113562964807,8.353101132607373E-4,1.7E-5,0.0,0.0,0.0,0.0,9.34885144699894,9.860376430855197,9.34885144699894,0.0,0.0,0.0,0.0,203.29401314127878,95.17474775926554,0.0,0.0,0.0,0.0,10862.744611634904,9460.788254111558,8.797745266600938,8.797745266600938,8.797745266600938,8.797745266600938,8.797745266600938,8.797745266600938,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.0279102021902,95.33775538138683,0.0,8.797745266600938,1.0089318481049498,---,---,0.0,8.797745266600938,1.0089318481049498,---,---,0.0,8.797745266600938,1.0089318481049498,---,---,0.0,8.797745266600938,1.0089318481049498,---,---,0.0,8.797745266600938,1.0089318481049498,---,---,0.0,8.797745266600938,1.0089318481049498,---,---,45.211542141708925,2.567656123095976,5.343568313077931,12.99775591479534,302.65954333230326,306.1203680429599,0.8693462125167796,0.894445773041126,0.969824135717945,0.978487564958922,0.7085310385330014,0.8538820713646853,
574,9.931756700639857,10.06020612176068,10.693283920920823,10.827262321065128,9.009593796504994,9.85785916920023,5.259883230168827E-6,6.0E-6,1.7005575708821355E-5,0.009038049626195354,8.364978648616726E-4,1.7468300517899614E-5,0.0,0.0,0.0,0.0,9.34971381141254,9.861184130430834,9.34971381141254,0.0,0.0,0.0,0.0,203.29998987133794,95.17128547208875,0.0,0.0,0.0,0.0,10858.732408874184,9458.394127305837,8.79884172243028,8.79884172243028,8.79884172243028,8.79884172243028,8.79884172243028,8.79884172243028,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.03211392808498,95.3341071206438,0.0,8.79884172243028,1.0085541743860245,---,---,0.0,8.79884172243028,1.0085541743860245,---,---,0.0,8.79884172243028,1.0085541743860245,---,---,0.0,8.79884172243028,1.0085541743860245,---,---,0.0,8.79884172243028,1.0085541743860245,---,---,0.0,8.79884172243028,1.0085541743860245,---,---,45.20418680573627,2.5673319764790596,5.343423785407821,12.997530653181448,302.5408661851868,306.04673057182276,0.8693740940118269,0.8944730779193464,0.9698358951544704,0.9784962019556267,0.708522343298731,0.8539068682817165,
575,9.932557117723794,10.060980008851802,10.693843612893152,10.827765926047364,9.007852938790155,9.858663141090465,5.382153532306894E-6,6.0E-6,1.700773968828925E-5,0.00903587798726962,8.428290547058985E-4,1.7482660454698818E-5,0.0,0.0,0.0,0.0,9.35055678005518,9.86199072396482,9.35055678005518,0.0,0.0,0.0,0.0,203.3056640320805,95.16809192101958,0.0,0.0,0.0,0.0,10853.60514839471,9455.601146102468,8.799936597003445,8.799936597003445,8.799936597003445,8.799936597003445,8.799936597003445,8.799936597003445,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.03631614897878,95.33043722662205,0.0,8.799936597003445,1.0081770282343565,---,---,0.0,8.799936597003445,1.0081770282343565,---,---,0.0,8.799936597003445,1.0081770282343565,---,---,0.0,8.799936597003445,1.0081770282343565,---,---,0.0,8.799936597003445,1.0081770282343565,---,---,0.0,8.799936597003445,1.0081770282343565,---,---,45.19684259386342,2.5670083278509375,5.343279500621588,12.997305780774104,302.42236794018135,305.9730834786743,0.869401949095868,0.8945003541936627,0.9698476386220634,0.9785048269529029,0.7085137077273697,0.8539316267150443,
576,9.933362832230499,10.061749166091074,10.69439847223634,10.828264872048768,9.008735826927138,9.859557421047503,5.109620400492342E-6,6.0E-6,1.701043853081689E-5,0.009033608836914727,8.427515760277074E-4,1.7001808577945053E-5,0.0,0.0,0.0,0.0,9.351418317176,9.862793360817637,9.351418317176,0.0,0.0,0.0,0.0,203.31168756995274,95.16457485389596,0.0,0.0,0.0,0.0,10849.92154538084,9453.370804603393,8.801025831735448,8.801025831735448,8.801025831735448,8.801025831735448,8.801025831735448,8.801025831735448,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.04030086205245,95.32693424074596,0.0,8.801025831735448,1.0078003978257362,---,---,0.0,8.801025831735448,1.0078003978257362,---,---,0.0,8.801025831735448,1.0078003978257362,---,---,0.0,8.801025831735448,1.0078003978257362,---,---,0.0,8.801025831735448,1.0078003978257362,---,---,0.0,8.801025831735448,1.0078003978257362,---,---,45.189554064637136,2.566687292819545,5.343136982403155,12.997084065683486,302.30410103219623,305.9006241358656,0.8694299091707999,0.8945276937124609,0.9698593761507392,0.9785134453632257,0.7085053273679509,0.8539566272283949,
577,9.93416246699307,10.06252197154486,10.694957727559498,10.828768511135554,9.008742983426773,9.860363626505986,5.216146495471713E-6,6.0E-6,1.701433665068137E-5,0.0090312252777261,8.448161254931159E-4,1.7E-5,0.0,0.0,0.0,0.0,9.352274920852574,9.863599106691412,9.352274920852574,0.0,0.0,0.0,0.0,203.3175782631317,95.16118192430936,0.0,0.0,0.0,0.0,10845.738721965856,9450.934980535447,8.802118971737796,8.802118971737796,8.802118971737796,8.802118971737796,8.802118971737796,8.802118971737796,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.0443977209055,95.32339632177438,0.0,8.802118971737796,1.0074242957463901,---,---,0.0,8.802118971737796,1.0074242957463901,---,---,0.0,8.802118971737796,1.0074242957463901,---,---,0.0,8.802118971737796,1.0074242957463901,---,---,0.0,8.802118971737796,1.0074242957463901,---,---,0.0,8.802118971737796,1.0074242957463901,---,---,45.182216608629574,2.5663639055432674,5.3429926577124185,12.996859018167774,302.185499280732,305.8276472048808,0.8694576677180942,0.8945548823291632,0.9698710847019358,0.9785220448221155,0.7084964919016729,0.8539813701481187,
578,9.934959643181996,10.063293252286002,10.6955156835352,10.829271058978282,9.008750147756938,9.861033873434486,5.359114397101781E-6,6.0E-6,1.7017140917587667E-5,0.009028746520601623,8.468769770133889E-4,1.770187651646503E-5,0.0,0.0,0.0,0.0,9.353130059517726,9.864402815917382,9.353130059517726,0.0,0.0,0.0,0.0,203.32345848819966,95.15777832258794,0.0,0.0,0.0,0.0,10841.543137169498,9448.46828410501,8.803210122733336,8.803210122733336,8.803210122733336,8.803210122733336,8.803210122733336,8.803210122733336,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.0485451475597,95.31976469301962,0.0,8.803210122733336,1.0070487153880139,---,---,0.0,8.803210122733336,1.0070487153880139,---,---,0.0,8.803210122733336,1.0070487153880139,---,---,0.0,8.803210122733336,1.0070487153880139,---,---,0.0,8.803210122733336,1.0070487153880139,---,---,0.0,8.803210122733336,1.0070487153880139,---,---,45.17489480708729,2.5660412316096783,5.342848732000608,12.996634643895309,302.06726595718186,305.75436325840883,0.8694854137197401,0.8945820520410241,0.9698827784619766,0.9785306329706779,0.7084877564950527,0.8540060440884291,
579,9.935755584851346,10.06406377028822,10.69607317715226,10.829773368759334,9.00875732777992,9.861696034545442,5.519197205519946E-6,6.0E-6,1.701966614283173E-5,0.009026167253099512,8.489354193362972E-4,1.84427427638498E-5,0.0,0.0,0.0,0.0,9.353984271778357,9.865205850321361,9.353984271778357,0.0,0.0,0.0,0.0,203.32933232326283,95.15438730723821,0.0,0.0,0.0,0.0,10837.350795672768,9446.003081244184,8.8043001539097,8.8043001539097,8.8043001539097,8.8043001539097,8.8043001539097,8.8043001539097,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.05263991602598,95.31618857573544,0.0,8.8043001539097,1.0066736555892537,---,---,0.0,8.8043001539097,1.0066736555892537,---,---,0.0,8.8043001539097,1.0066736555892537,---,---,0.0,8.8043001539097,1.0066736555892537,---,---,0.0,8.8043001539097,1.0066736555892537,---,---,0.0,8.8043001539097,1.0066736555892537,---,---,45.16757916110388,2.5657188202398156,5.342704881439195,12.996410354922222,301.9490178251614,305.68138686705,0.8695131196635085,0.894609183643426,0.9698944554196512,0.9785392087223976,0.708478948493473,0.8540307131548484,
580,9.936554072974271,10.064833644752433,10.696630337102405,10.830275564600456,9.008764523983283,9.862773756815082,5.550762880227643E-6,6.0E-6,1.7023750028283166E-5,0.009023492117498012,8.509917435400072E-4,1.7E-5,0.0,0.0,0.0,0.0,9.354837643150606,9.866008891193193,9.354837643150606,0.0,0.0,0.0,0.0,203.33518027314162,95.1510111208474,0.0,0.0,0.0,0.0,10833.221568795638,9443.646738894306,8.805389201472911,8.805389201472911,8.805389201472911,8.805389201472911,8.805389201472911,8.805389201472911,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.05673051299706,95.31261410377344,0.0,8.805389201472911,1.006299115001441,---,---,0.0,8.805389201472911,1.006299115001441,---,---,0.0,8.805389201472911,1.006299115001441,---,---,0.0,8.805389201472911,1.006299115001441,---,---,0.0,8.805389201472911,1.006299115001441,---,---,0.0,8.805389201472911,1.006299115001441,---,---,45.16026819510458,2.565396601472232,5.3425610560240315,12.996186060578117,301.83085598523326,305.60845967836667,0.8695407813154923,0.8946362743014268,0.9699061153140703,0.9785477719146423,0.7084700904043768,0.8540553377562564,
581,9.937358902883105,10.065602894845597,10.697187186270675,10.830777664548227,9.008771736627155,9.863575796150434,5.30380843419338E-6,6.0E-6,1.702578932883058E-5,0.009020723414347849,8.530459750637819E-4,1.7E-5,0.0,0.0,0.0,0.0,9.355690217378326,9.866810815696125,9.355690217378326,0.0,0.0,0.0,0.0,203.34102199194743,95.14763369679655,0.0,0.0,0.0,0.0,10829.05570927269,9441.222393973645,8.806477288093678,8.806477288093678,8.806477288093678,8.806477288093678,8.806477288093678,8.806477288093678,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.06080608028182,95.30905378952717,0.0,8.806477288093678,1.0059250922517553,---,---,0.0,8.806477288093678,1.0059250922517553,---,---,0.0,8.806477288093678,1.0059250922517553,---,---,0.0,8.806477288093678,1.0059250922517553,---,---,0.0,8.806477288093678,1.0059250922517553,---,---,0.0,8.806477288093678,1.0059250922517553,---,---,45.15296167627755,2.5650745643313364,5.342417248162517,12.995961747212533,301.7127502509164,305.53563737442073,0.8695683982090825,0.8946633236298891,0.9699177581273785,0.97855632260251,0.7084611719999798,0.8540799246822803,
582,9.93815746471144,10.066371530902256,10.697743732435013,10.831279678426588,9.008778965684504,9.864339565787756,5.279652682501841E-6,6.0E-6,1.7029160758760615E-5,0.009017861162164796,8.55098138360122E-4,1.719732058280968E-5,0.0,0.0,0.0,0.0,9.356541997236747,9.867612018542262,9.356541997236747,0.0,0.0,0.0,0.0,203.34685339110263,95.14426211776419,0.0,0.0,0.0,0.0,10824.887626639866,9438.79100715857,8.807564426064939,8.807564426064939,8.807564426064939,8.807564426064939,8.807564426064939,8.807564426064939,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.0648717699984,95.30550045520216,0.0,8.807564426064939,1.0055515859848136,---,---,0.0,8.807564426064939,1.0055515859848136,---,---,0.0,8.807564426064939,1.0055515859848136,---,---,0.0,8.807564426064939,1.0055515859848136,---,---,0.0,8.807564426064939,1.0055515859848136,---,---,0.0,8.807564426064939,1.0055515859848136,---,---,45.14565948516458,2.56475270322048,5.342273454125222,12.995737408188665,301.5947117963574,305.46288609141203,0.8695959701203546,0.8946903315196943,0.9699293838833262,0.9785648607879122,0.708452195622502,0.8541044693429383,
583,9.938955246388643,10.067139554387198,10.698299978652717,10.831776527355428,9.008786211104482,9.865100911433037,5.260338871969308E-6,6.0E-6,1.7030659582616672E-5,0.009017727713181918,8.571482497973067E-4,1.7403860807165023E-5,0.0,0.0,0.0,0.0,9.357392979327335,9.868412549192941,9.357392979327335,0.0,0.0,0.0,0.0,203.35266875087845,95.14089421303629,0.0,0.0,0.0,0.0,10820.722080593294,9436.361358983964,8.808650617358381,8.808650617358381,8.808650617358381,8.808650617358381,8.808650617358381,8.808650617358381,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.06893234778585,95.30194989935214,0.0,8.808650617358381,1.0051785948449843,---,---,0.0,8.808650617358381,1.0051785948449843,---,---,0.0,8.808650617358381,1.0051785948449843,---,---,0.0,8.808650617358381,1.0051785948449843,---,---,0.0,8.808650617358381,1.0051785948449843,---,---,0.0,8.808650617358381,1.0051785948449843,---,---,45.138361615278214,2.5644310179049112,5.34212967403741,12.995513043868657,301.476752321593,305.3901864808869,0.8696234971409988,0.8947172981249975,0.9699409926419079,0.978573326891911,0.7084431658045456,0.8541289689479065,
584,9.939747437780468,10.06790696529876,10.69885591941963,10.832278344877682,9.008793472917075,9.865977938434236,5.436959451987698E-6,6.0E-6,1.7035580736345977E-5,0.009014693469191969,8.591963008126126E-4,1.7E-5,0.0,0.0,0.0,0.0,9.35824316445067,9.869212614688301,9.35824316445067,0.0,0.0,0.0,0.0,203.35847070284726,95.13753688428238,0.0,0.0,0.0,0.0,10816.576535516107,9433.964077648117,8.809735862367699,8.809735862367699,8.809735862367699,8.809735862367699,8.809735862367699,8.809735862367699,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.07298263724664,95.29840446223285,0.0,8.809735862367699,1.0048061174787795,---,---,0.0,8.809735862367699,1.0048061174787795,---,---,0.0,8.809735862367699,1.0048061174787795,---,---,0.0,8.809735862367699,1.0048061174787795,---,---,0.0,8.809735862367699,1.0048061174787795,---,---,0.0,8.809735862367699,1.0048061174787795,---,---,45.131068077385954,2.5641095089687553,5.341985908612556,12.995288655685464,301.3588590236076,305.3175493444269,0.8696509795056842,0.8947442236200137,0.9699525844331948,0.9785818400614312,0.7084340783519255,0.8541534253733207,
585,9.94054612682478,10.06867376359684,10.699411559427723,10.832780069657195,9.008800751111798,9.866777333446548,5.329351947199415E-6,6.0E-6,1.7038096505812133E-5,0.009011569715034562,8.612422960998887E-4,1.7E-5,0.0,0.0,0.0,0.0,9.359092564490666,9.870011895766229,9.359092564490666,0.0,0.0,0.0,0.0,203.3642651813284,95.13418587299844,0.0,0.0,0.0,0.0,10812.42320682073,9431.549891552766,8.810820162542566,8.810820162542566,8.810820162542566,8.810820162542566,8.810820162542566,8.810820162542566,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,205.07702215181055,95.29486663568579,0.0,8.810820162542566,1.0044341525381661,---,---,0.0,8.810820162542566,1.0044341525381661,---,---,0.0,8.810820162542566,1.0044341525381661,---,---,0.0,8.810820162542566,1.0044341525381661,---,---,0.0,8.810820162542566,1.0044341525381661,---,---,0.0,8.810820162542566,1.0044341525381661,---,---,45.123778870639775,2.5637881764445534,5.341842158166425,12.99506424434636,301.2410306162585,305.2449860864406,0.8696784172876423,0.8947711079796219,0.9699641593256807,0.978590340858204,0.7084249332770997,0.8541778402752571,
